Year,Month,Day,Hour,Minute,DOY,Tair_C_sonic,Tair_C_hmp
2020,8,25,8,30,238,22,21.79
2020,8,25,9,30,238,23.57,23.4
2020,8,25,10,30,238,25.85,25.58
2020,8,25,11,30,238,27.74,27.5
2020,8,25,12,30,238,29.66,29.56
2020,8,25,13,30,238,30.82,30.96
2020,8,25,14,30,238,31.54,31.74
2020,8,25,15,30,238,31.52,31.7
2020,8,25,16,30,238,30.98,31.1
2020,8,25,17,30,238,29.58,29.62
2020,8,25,18,30,238,27.06,26.92
2020,8,25,19,30,238,24.79,24.46
2020,8,25,20,30,238,23.31,22.9
2020,8,25,21,30,238,22.56,22.19
2020,8,25,22,30,238,21.42,21.16
2020,8,25,23,30,238,20.8,20.38
2020,8,26,0,30,239,20.05,19.91
2020,8,26,1,30,239,19.53,19.22
2020,8,26,2,30,239,18.51,18.35
2020,8,26,3,30,239,17.54,17.24
2020,8,26,4,30,239,17.2,16.89
2020,8,26,5,30,239,17.04,16.76
2020,8,26,6,30,239,18.59,18.59
2020,8,26,7,30,239,20.68,20.89
2020,8,26,8,30,239,22.72,22.93
2020,8,26,9,30,239,24.76,25.02
2020,8,26,10,30,239,26.52,26.68
2020,8,26,11,30,239,28.19,28.45
2020,8,26,12,30,239,29.54,29.93
2020,8,26,13,30,239,30.69,31.1
2020,8,26,14,30,239,31.25,31.86
2020,8,26,15,30,239,31.34,32.02
2020,8,26,16,30,239,30.63,31.25
2020,8,26,17,30,239,27.91,28.5
2020,8,26,18,30,239,25.12,25.38
2020,8,26,19,30,239,22.15,22.18
2020,8,26,20,30,239,20.54,20.52
2020,8,26,21,30,239,19.31,19.36
2020,8,26,22,30,239,17.41,17.43
2020,8,26,23,30,239,15.8,15.8
2020,8,27,0,30,240,15.18,15.01
2020,8,27,1,30,240,15.14,15.04
2020,8,27,2,30,240,13.92,13.93
2020,8,27,3,30,240,13.2,13.09
2020,8,27,4,30,240,13.09,12.98
2020,8,27,5,30,240,12.89,12.79
2020,8,27,6,30,240,13.8,13.77
2020,8,27,7,30,240,15.99,15.85
2020,8,27,8,30,240,18.55,18.59
2020,8,27,9,30,240,21.08,21.02
2020,8,27,10,30,240,22.86,22.87
2020,8,27,11,30,240,24.78,24.72
2020,8,27,12,30,240,26.57,26.53
2020,8,27,13,30,240,28.5,28.69
2020,8,27,14,30,240,30.26,30.8
2020,8,27,15,30,240,31.15,32.11
2020,8,27,16,30,240,31.49,32.52
2020,8,27,17,30,240,30.16,31.05
2020,8,27,18,30,240,26.82,26.88
2020,8,27,19,30,240,23.83,23.77
2020,8,27,20,30,240,20.66,20.57
2020,8,27,21,30,240,18.89,18.66
2020,8,27,22,30,240,18.31,18.21
2020,8,27,23,30,240,17.64,17.37
2020,8,28,0,30,241,17.2,16.87
2020,8,28,1,30,241,16.47,16.3
2020,8,28,2,30,241,15.88,15.66
2020,8,28,3,30,241,15.15,14.91
2020,8,28,4,30,241,14.59,14.37
2020,8,28,5,30,241,14.25,14.02
2020,8,28,6,30,241,15.77,15.57
2020,8,28,7,30,241,19.27,19.45
2020,8,28,8,30,241,21.86,22.27
2020,8,28,9,30,241,24.19,24.5
2020,8,28,10,30,241,26.33,26.53
2020,8,28,11,30,241,28.69,28.88
2020,8,28,12,30,241,30.76,31.12
2020,8,28,13,30,241,32.06,32.58
2020,8,28,14,30,241,32.9,33.62
2020,8,28,15,30,241,33.13,34.12
2020,8,28,16,30,241,32.63,33.31
2020,8,28,17,30,241,30.42,30.93
2020,8,28,18,30,241,27.15,27.1
2020,8,28,19,30,241,25.3,25.1
2020,8,28,20,30,241,23.24,23.01
2020,8,28,21,30,241,21.03,20.85
2020,8,28,22,30,241,19.82,19.61
2020,8,28,23,30,241,18.34,18.11
2020,8,29,0,30,242,17.91,17.61
2020,8,29,1,30,242,17.82,17.51
2020,8,29,2,30,242,17.51,17.27
2020,8,29,3,30,242,16.47,16.27
2020,8,29,4,30,242,15.45,15.17
2020,8,29,5,30,242,14.99,14.75
2020,8,29,6,30,242,16.18,15.96
2020,8,29,7,30,242,19.66,19.46
2020,8,29,8,30,242,21.99,21.84
2020,8,29,9,30,242,23.74,23.67
2020,8,29,10,30,242,25.64,25.53
2020,8,29,11,30,242,27.79,27.85
2020,8,29,12,30,242,29.3,29.55
2020,8,29,13,30,242,30.56,30.91
2020,8,29,14,30,242,31.3,31.88
2020,8,29,15,30,242,31.34,31.9
2020,8,29,16,30,242,30.68,31.42
2020,8,29,17,30,242,28.43,29.08
2020,8,29,18,30,242,25.69,25.9
2020,8,29,19,30,242,22.15,22.07
2020,8,29,20,30,242,20.22,20.08
2020,8,29,21,30,242,19.81,19.79
2020,8,29,22,30,242,18.55,18.41
2020,8,29,23,30,242,17.02,16.9
2020,8,30,0,30,243,15.94,15.83
2020,8,30,1,30,243,15.55,15.28
2020,8,30,2,30,243,15.19,14.93
2020,8,30,3,30,243,14.55,14.32
2020,8,30,4,30,243,14.28,14.03
2020,8,30,5,30,243,13.99,13.77
2020,8,30,6,30,243,15.49,15.38
2020,8,30,7,30,243,17.65,17.75
2020,8,30,8,30,243,19.45,19.41
2020,8,30,9,30,243,21.31,21.27
2020,8,30,10,30,243,23.56,23.53
2020,8,30,11,30,243,25.78,25.88
2020,8,30,12,30,243,27.6,27.87
2020,8,30,13,30,243,29.23,29.68
2020,8,30,14,30,243,30.6,31.24
2020,8,30,15,30,243,31.4,32.01
2020,8,30,16,30,243,31.05,31.55
2020,8,30,17,30,243,29.38,29.44
2020,8,30,18,30,243,26.85,26.57
2020,8,30,19,30,243,24.86,24.56
2020,8,30,20,30,243,23.18,23.1
2020,8,30,21,30,243,20.04,20.12
2020,8,30,22,30,243,18.49,18.3
2020,8,30,23,30,243,18,17.94
2020,8,31,0,30,244,16.89,16.75
2020,8,31,1,30,244,16.23,16.07
2020,8,31,2,30,244,15.79,15.69
2020,8,31,3,30,244,15.53,15.33
2020,8,31,4,30,244,15.02,14.88
2020,8,31,5,30,244,14.63,14.38
2020,8,31,6,30,244,17.05,16.73
2020,8,31,7,30,244,18.56,18.53
2020,8,31,8,30,244,20.04,20.21
2020,8,31,9,30,244,22.23,22.32
2020,8,31,10,30,244,24.66,24.71
2020,8,31,11,30,244,27.09,27.2
2020,8,31,12,30,244,29.47,29.63
2020,8,31,13,30,244,31.16,31.55
2020,8,31,14,30,244,31.92,32.5
2020,8,31,15,30,244,32.41,32.99
2020,8,31,16,30,244,31.69,32.02
2020,8,31,17,30,244,29.71,30.06
2020,8,31,18,30,244,26.53,26.58
2020,8,31,19,30,244,24,23.92
2020,8,31,20,30,244,21.98,21.89
2020,8,31,21,30,244,20.53,20.45
2020,8,31,22,30,244,18.84,18.64
2020,8,31,23,30,244,17.69,17.4
2020,9,1,0,30,245,16.81,16.6
2020,9,1,1,30,245,16.16,15.88
2020,9,1,2,30,245,15.54,15.32
2020,9,1,3,30,245,15.11,14.88
2020,9,1,4,30,245,14.67,14.43
2020,9,1,5,30,245,14.59,14.4
2020,9,1,6,30,245,15.21,15.03
2020,9,1,7,30,245,17.64,17.57
2020,9,1,8,30,245,19.81,20.03
2020,9,1,9,30,245,21.7,21.87
2020,9,1,10,30,245,23.45,23.48
2020,9,1,11,30,245,25.32,25.36
2020,9,1,12,30,245,27.21,27.26
2020,9,1,13,30,245,28.86,29.05
2020,9,1,14,30,245,29.89,30.42
2020,9,1,15,30,245,29.99,30.43
2020,9,1,16,30,245,29.11,29.58
2020,9,1,17,30,245,26.74,26.97
2020,9,1,18,30,245,23.55,23.54
2020,9,1,19,30,245,20.4,20.32
2020,9,1,20,30,245,18.61,18.42
2020,9,1,21,30,245,17.33,17.15
2020,9,1,22,30,245,16.65,16.37
2020,9,1,23,30,245,16.79,16.34
2020,9,2,0,30,246,15.93,15.72
2020,9,2,1,30,246,15.05,14.84
2020,9,2,2,30,246,14.56,14.33
2020,9,2,3,30,246,14.42,14.12
2020,9,2,4,30,246,14.54,14.24
2020,9,2,5,30,246,14.26,14.02
2020,9,2,6,30,246,14.52,14.43
2020,9,2,7,30,246,16.74,16.82
2020,9,2,8,30,246,18.39,18.48
2020,9,2,9,30,246,20.41,20.46
2020,9,2,10,30,246,22.24,22.28
2020,9,2,11,30,246,24.37,24.44
2020,9,2,12,30,246,25.7,25.89
2020,9,2,13,30,246,27.05,27.16
2020,9,2,14,30,246,27.69,27.96
2020,9,2,15,30,246,28.01,28.48
2020,9,2,16,30,246,27.95,28.4
2020,9,2,17,30,246,26.89,27.22
2020,9,2,18,30,246,24.14,24.06
2020,9,2,19,30,246,21.99,21.82
2020,9,2,20,30,246,19.99,19.71
2020,9,2,21,30,246,18.45,18.18
2020,9,2,22,30,246,17.08,16.79
2020,9,2,23,30,246,16.19,15.94
2020,9,3,0,30,247,15.48,15.19
2020,9,3,1,30,247,15.25,14.9
2020,9,3,2,30,247,14.67,14.52
2020,9,3,3,30,247,13.98,13.78
2020,9,3,4,30,247,13.22,13.02
2020,9,3,5,30,247,12.89,12.68
2020,9,3,6,30,247,13.97,14.07
2020,9,3,7,30,247,16.77,17.19
2020,9,3,8,30,247,18.81,18.71
2020,9,3,9,30,247,21.14,21.1
2020,9,3,10,30,247,23.81,23.81
2020,9,3,11,30,247,26.16,26.13
2020,9,3,12,30,247,28.21,28.23
2020,9,3,13,30,247,29.94,29.97
2020,9,3,14,30,247,31.06,31.19
2020,9,3,15,30,247,31.53,31.79
2020,9,3,16,30,247,31.05,31.44
2020,9,3,17,30,247,29.28,29.56
2020,9,3,18,30,247,25.73,25.65
2020,9,3,19,30,247,22.2,22.1
2020,9,3,20,30,247,20.19,19.98
2020,9,3,21,30,247,18.51,18.31
2020,9,3,22,30,247,17.32,17.08
2020,9,3,23,30,247,16.66,16.36
2020,9,4,0,30,248,16.04,15.78
2020,9,4,1,30,248,15.3,15.06
2020,9,4,2,30,248,14.97,14.77
2020,9,4,3,30,248,14.5,14.33
2020,9,4,4,30,248,15.24,14.83
2020,9,4,5,30,248,15.96,15.76
2020,9,4,6,30,248,15.95,15.73
2020,9,4,7,30,248,17.43,17.33
2020,9,4,8,30,248,19.42,19.67
2020,9,4,9,30,248,21.53,21.8
2020,9,4,10,30,248,24,24.06
2020,9,4,11,30,248,26.77,26.98
2020,9,4,12,30,248,29.25,29.39
2020,9,4,13,30,248,31.45,31.54
2020,9,4,14,30,248,32.64,32.85
2020,9,4,15,30,248,33.08,33.44
2020,9,4,16,30,248,32.75,33.13
2020,9,4,17,30,248,31.2,31.54
2020,9,4,18,30,248,28.2,28.24
2020,9,4,19,30,248,25.12,24.84
2020,9,4,20,30,248,23.33,23.01
2020,9,4,21,30,248,20.49,20.28
2020,9,4,22,30,248,20.09,19.92
2020,9,4,23,30,248,18.9,18.66
2020,9,5,0,30,249,18.75,18.42
2020,9,5,1,30,249,17.69,17.5
2020,9,5,2,30,249,17.58,17.27
2020,9,5,3,30,249,17.15,17.04
2020,9,5,4,30,249,16.46,16.1
2020,9,5,5,30,249,16.38,16.14
2020,9,5,6,30,249,17.48,17.34
2020,9,5,7,30,249,21.82,22.17
2020,9,5,8,30,249,26.08,26.02
2020,9,5,9,30,249,29.18,29.24
2020,9,5,10,30,249,31.28,31.49
2020,9,5,11,30,249,33.01,33.47
2020,9,5,12,30,249,34.14,34.57
2020,9,5,13,30,249,35.12,35.81
2020,9,5,14,30,249,35.85,36.46
2020,9,5,15,30,249,36.24,37.22
2020,9,5,16,30,249,35.92,36.41
2020,9,5,17,30,249,33.82,33.95
2020,9,5,18,30,249,29.51,29.38
2020,9,5,19,30,249,27.2,26.6
2020,9,5,20,30,249,25.64,25.26
2020,9,5,21,30,249,24.12,23.59
2020,9,5,22,30,249,23.18,22.77
2020,9,5,23,30,249,22.75,22.46
2020,9,6,0,30,250,22.52,22.29
2020,9,6,1,30,250,21.69,21.52
2020,9,6,2,30,250,21.04,20.81
2020,9,6,3,30,250,20.89,20.49
2020,9,6,4,30,250,19.13,18.9
2020,9,6,5,30,250,18.8,18.53
2020,9,6,6,30,250,18.57,18.14
2020,9,6,7,30,250,20.91,20.39
2020,9,6,8,30,250,23.91,23.85
2020,9,6,9,30,250,26.03,25.99
2020,9,6,10,30,250,29.54,29.6
2020,9,6,11,30,250,32.95,33.47
2020,9,6,12,30,250,35.29,35.96
2020,9,6,13,30,250,37.31,37.98
2020,9,6,14,30,250,39.13,39.91
2020,9,6,15,30,250,39.94,40.83
2020,9,6,16,30,250,39.41,40.35
2020,9,6,17,30,250,37.92,38.7
2020,9,6,18,30,250,32.39,32.77
2020,9,6,19,30,250,27.88,27.53
2020,9,6,20,30,250,25.4,25
2020,9,6,21,30,250,24.99,24.71
2020,9,6,22,30,250,23.81,23.57
2020,9,6,23,30,250,22.9,22.6
2020,9,7,0,30,251,23.07,22.96
2020,9,7,1,30,251,21.6,21.7
2020,9,7,2,30,251,20.85,20.62
2020,9,7,3,30,251,19.96,19.76
2020,9,7,4,30,251,19.64,19.41
2020,9,7,5,30,251,19.77,19.72
2020,9,7,6,30,251,19.91,20.24
2020,9,7,7,30,251,23.62,24.28
2020,9,7,8,30,251,26.77,27.3
2020,9,7,9,30,251,29.9,30.34
2020,9,7,10,30,251,32.01,32.07
2020,9,7,11,30,251,34.29,34.59
2020,9,7,12,30,251,36.03,36.66
2020,9,7,13,30,251,37.35,37.99
2020,9,7,14,30,251,37.67,38.32
2020,9,7,15,30,251,37.39,37.84
2020,9,7,16,30,251,37,36.77
2020,9,7,17,30,251,34.36,33.7
2020,9,7,18,30,251,30.52,29.82
2020,9,7,19,30,251,27.9,27.08
2020,9,7,20,30,251,26.09,25.71
2020,9,7,21,30,251,25.07,24.92
2020,9,7,22,30,251,23.79,23.81
2020,9,7,23,30,251,22.26,22.12
2020,9,8,0,30,252,20.7,20.56
2020,9,8,1,30,252,20.38,20.14
2020,9,8,2,30,252,19.78,19.65
2020,9,8,3,30,252,19.79,19.54
2020,9,8,4,30,252,20.18,19.92
2020,9,8,5,30,252,21.45,21.18
2020,9,8,6,30,252,21.83,21.64
2020,9,8,7,30,252,24.78,25.03
2020,9,8,8,30,252,26.44,26.98
2020,9,8,9,30,252,28.99,29.64
2020,9,8,10,30,252,30.68,31.51
2020,9,8,11,30,252,31.13,31.9
2020,9,8,12,30,252,31.93,32.74
2020,9,8,13,30,252,32.43,33.3
2020,9,8,14,30,252,31.35,32.3
2020,9,8,15,30,252,30.43,31.36
2020,9,8,16,30,252,29.77,30.59
2020,9,8,17,30,252,28.91,29.71
2020,9,8,18,30,252,25.01,25.85
2020,9,8,19,30,252,22.19,22.41
2020,9,8,20,30,252,21.02,21.34
2020,9,8,21,30,252,20.66,20.95
2020,9,8,22,30,252,19.3,19.6
2020,9,8,23,30,252,18.43,18.79
2020,9,9,0,30,253,17.4,17.83
2020,9,9,1,30,253,16.35,16.48
2020,9,9,2,30,253,16.05,16.33
2020,9,9,3,30,253,15.91,16.21
2020,9,9,4,30,253,15.9,16.19
2020,9,9,5,30,253,16.56,16.84
2020,9,9,6,30,253,17.03,17.48
2020,9,9,7,30,253,17.17,17.29
2020,9,9,8,30,253,21.17,21.5
2020,9,9,9,30,253,24.32,24.7
2020,9,9,10,30,253,25.07,25.53
2020,9,9,11,30,253,26.67,27.14
2020,9,9,12,30,253,27.79,28.37
2020,9,9,13,30,253,26.85,27.35
2020,9,9,14,30,253,25.59,25.85
2020,9,9,15,30,253,24.53,24.84
2020,9,9,16,30,253,23.92,24.43
2020,9,9,17,30,253,22.59,22.86
2020,9,9,18,30,253,20.22,20.28
2020,9,9,19,30,253,18.37,18.28
2020,9,9,20,30,253,17.02,16.99
2020,9,9,21,30,253,16.16,16.02
2020,9,9,22,30,253,15.4,15.26
2020,9,9,23,30,253,14.94,14.81
2020,9,10,0,30,254,15.53,15.32
2020,9,10,1,30,254,15.01,14.92
2020,9,10,2,30,254,14.19,14.09
2020,9,10,3,30,254,14.11,13.88
2020,9,10,4,30,254,13.68,13.6
2020,9,10,5,30,254,13.24,13.09
2020,9,10,6,30,254,13.39,13.28
2020,9,10,7,30,254,15.64,15.48
2020,9,10,8,30,254,18.18,18
2020,9,10,9,30,254,19.49,19.66
2020,9,10,10,30,254,21.57,21.95
2020,9,10,11,30,254,23.5,24.11
2020,9,10,12,30,254,24.87,25.43
2020,9,10,13,30,254,25.36,25.73
2020,9,10,14,30,254,25.81,26.25
2020,9,10,15,30,254,25.72,25.99
2020,9,10,16,30,254,24.71,24.79
2020,9,10,17,30,254,23.22,23.04
2020,9,10,18,30,254,20.64,20.52
2020,9,10,19,30,254,18.73,18.55
2020,9,10,20,30,254,17.09,16.91
2020,9,10,21,30,254,15.82,15.61
2020,9,10,22,30,254,15.19,14.97
2020,9,10,23,30,254,14.49,14.3
2020,9,11,0,30,255,14.44,14.18
2020,9,11,1,30,255,13.85,13.75
2020,9,11,2,30,255,13.28,13.13
2020,9,11,3,30,255,12.79,12.65
2020,9,11,4,30,255,12.43,12.28
2020,9,11,5,30,255,12.04,11.88
2020,9,11,6,30,255,12.53,12.31
2020,9,11,7,30,255,14.8,14.63
2020,9,11,8,30,255,17.75,17.71
2020,9,11,9,30,255,20.18,20.43
2020,9,11,10,30,255,22.68,23.01
2020,9,11,11,30,255,24.63,25.12
2020,9,11,12,30,255,26.32,27.01
2020,9,11,13,30,255,27.72,28.4
2020,9,11,14,30,255,28.63,29.56
2020,9,11,15,30,255,29.25,30.22
2020,9,11,16,30,255,28.83,29.47
2020,9,11,17,30,255,26.62,26.88
2020,9,11,18,30,255,23.3,23.22
2020,9,11,19,30,255,20.06,20.07
2020,9,11,20,30,255,17.85,17.68
2020,9,11,21,30,255,17,16.81
2020,9,11,22,30,255,16.5,16.25
2020,9,11,23,30,255,15.78,15.68
2020,9,12,0,30,256,15.12,15.05
2020,9,12,1,30,256,14.33,14.24
2020,9,12,2,30,256,14.18,14.05
2020,9,12,3,30,256,13.29,13.25
2020,9,12,4,30,256,12.81,12.73
2020,9,12,5,30,256,12.63,12.59
2020,9,12,6,30,256,13.12,12.97
2020,9,12,7,30,256,15.41,15.28
2020,9,12,8,30,256,18.81,19.31
2020,9,12,9,30,256,21.19,21.78
2020,9,12,10,30,256,22.96,23.38
2020,9,12,11,30,256,24.56,25.05
2020,9,12,12,30,256,25.65,26.07
2020,9,12,13,30,256,26.63,27.07
2020,9,12,14,30,256,27.5,28.32
2020,9,12,15,30,256,28.26,29.04
2020,9,12,16,30,256,27.69,28.07
2020,9,12,17,30,256,25.76,25.58
2020,9,12,18,30,256,21.96,21.87
2020,9,12,19,30,256,19.35,18.98
2020,9,12,20,30,256,18.66,18.4
2020,9,12,21,30,256,17.3,17.22
2020,9,12,22,30,256,16.19,15.93
2020,9,12,23,30,256,15.82,15.6
2020,9,13,0,30,257,15.85,15.67
2020,9,13,1,30,257,16.24,16.07
2020,9,13,2,30,257,15.93,15.89
2020,9,13,3,30,257,14.46,14.49
2020,9,13,4,30,257,13.09,12.99
2020,9,13,5,30,257,12.72,12.58
2020,9,13,6,30,257,12.93,12.78
2020,9,13,7,30,257,15.3,15.19
2020,9,13,8,30,257,19.14,19.29
2020,9,13,9,30,257,21.78,22.1
2020,9,13,10,30,257,22.75,22.95
2020,9,13,11,30,257,24.08,24.46
2020,9,13,12,30,257,26.73,27.48
2020,9,13,13,30,257,28.52,29.13
2020,9,13,14,30,257,29.49,30.31
2020,9,13,15,30,257,29.98,30.89
2020,9,13,16,30,257,29.07,29.57
2020,9,13,17,30,257,26.37,26.52
2020,9,13,18,30,257,23.58,23.46
2020,9,13,19,30,257,20.33,20.29
2020,9,13,20,30,257,18.39,18.15
2020,9,13,21,30,257,17.23,16.97
2020,9,13,22,30,257,16.18,16.02
2020,9,13,23,30,257,14.6,14.4
2020,9,14,0,30,258,14.09,13.87
2020,9,14,1,30,258,13.63,13.5
2020,9,14,2,30,258,12.79,12.62
2020,9,14,3,30,258,12.05,11.93
2020,9,14,4,30,258,11.31,11.29
2020,9,14,5,30,258,10.91,10.82
2020,9,14,6,30,258,11.49,11.5
2020,9,14,7,30,258,14.8,15.3
2020,9,14,8,30,258,17.91,18.07
2020,9,14,9,30,258,19.99,20.47
2020,9,14,10,30,258,22.44,22.89
2020,9,14,11,30,258,24.47,25.03
2020,9,14,12,30,258,26.44,27
2020,9,14,13,30,258,27.79,28.46
2020,9,14,14,30,258,28.81,29.54
2020,9,14,15,30,258,29.27,29.85
2020,9,14,16,30,258,28.74,29.12
2020,9,14,17,30,258,26.65,26.74
2020,9,14,18,30,258,23.35,23.48
2020,9,14,19,30,258,21.65,21.44
2020,9,14,20,30,258,19.82,19.76
2020,9,14,21,30,258,17.48,17.45
2020,9,14,22,30,258,15.92,15.79
2020,9,14,23,30,258,14.83,14.68
2020,9,15,0,30,259,15.2,14.99
2020,9,15,1,30,259,13.8,13.72
2020,9,15,2,30,259,13.59,13.39
2020,9,15,3,30,259,12.39,12.38
2020,9,15,4,30,259,11.66,11.66
2020,9,15,5,30,259,11.99,11.78
2020,9,15,6,30,259,13.08,12.98
2020,9,15,7,30,259,16.39,16.04
2020,9,15,8,30,259,18.48,18.7
2020,9,15,9,30,259,20.14,20.16
2020,9,15,10,30,259,22.55,22.67
2020,9,15,11,30,259,25.11,25.31
2020,9,15,12,30,259,27.63,28.05
2020,9,15,13,30,259,29.13,29.86
2020,9,15,14,30,259,30.08,30.88
2020,9,15,15,30,259,30.2,30.95
2020,9,15,16,30,259,29.54,30.31
2020,9,15,17,30,259,27.52,27.88
2020,9,15,18,30,259,23.46,23.73
2020,9,15,19,30,259,19.47,19.46
2020,9,15,20,30,259,19.45,18.97
2020,9,15,21,30,259,17.44,17.5
2020,9,15,22,30,259,16.79,16.61
2020,9,15,23,30,259,15.75,15.7
2020,9,16,0,30,260,14.84,14.62
2020,9,16,1,30,260,13.94,13.87
2020,9,16,2,30,260,13.2,13.05
2020,9,16,3,30,260,12.35,12.17
2020,9,16,4,30,260,11.45,11.38
2020,9,16,5,30,260,11.43,11.31
2020,9,16,6,30,260,12.15,11.99
2020,9,16,7,30,260,15.1,14.85
2020,9,16,8,30,260,19.2,19.22
2020,9,16,9,30,260,21.79,21.62
2020,9,16,10,30,260,23.88,23.88
2020,9,16,11,30,260,26.08,26.17
2020,9,16,12,30,260,28.05,28.37
2020,9,16,13,30,260,29.29,30.05
2020,9,16,14,30,260,30.32,31.33
2020,9,16,15,30,260,30.84,31.73
2020,9,16,16,30,260,30.19,31.07
2020,9,16,17,30,260,27.66,28.08
2020,9,16,18,30,260,24.24,24.5
2020,9,16,19,30,260,21.86,21.72
2020,9,16,20,30,260,18.6,18.7
2020,9,16,21,30,260,17.96,17.72
2020,9,16,22,30,260,16.31,16.08
2020,9,16,23,30,260,15.5,15.28
2020,9,17,0,30,261,14.26,14.04
2020,9,17,1,30,261,14.21,13.99
2020,9,17,2,30,261,13.49,13.36
2020,9,17,3,30,261,12.89,12.88
2020,9,17,4,30,261,12.01,11.91
2020,9,17,5,30,261,12.52,12.39
2020,9,17,6,30,261,13.23,13.09
2020,9,17,7,30,261,16.19,16.32
2020,9,17,8,30,261,20.16,20.61
2020,9,17,9,30,261,22.2,22.35
2020,9,17,10,30,261,24.28,24.1
2020,9,17,11,30,261,26.24,26.19
2020,9,17,12,30,261,28.36,28.4
2020,9,17,13,30,261,29.67,30.08
2020,9,17,14,30,261,30.49,31.04
2020,9,17,15,30,261,30.74,31.33
2020,9,17,16,30,261,30.3,30.97
2020,9,17,17,30,261,28.23,28.64
2020,9,17,18,30,261,24.84,24.89
2020,9,17,19,30,261,23.15,23.19
2020,9,17,20,30,261,20.82,20.92
2020,9,17,21,30,261,18.84,18.76
2020,9,17,22,30,261,18.06,17.89
2020,9,17,23,30,261,17.29,17.04
2020,9,18,0,30,262,17.93,17.54
2020,9,18,1,30,262,17.15,16.79
2020,9,18,2,30,262,16.28,15.92
2020,9,18,3,30,262,17.28,16.67
2020,9,18,4,30,262,17.51,16.99
2020,9,18,5,30,262,17.63,17.09
2020,9,18,6,30,262,17.72,17.21
2020,9,18,7,30,262,18.65,18.08
2020,9,18,8,30,262,19.26,18.88
2020,9,18,9,30,262,20.49,20.28
2020,9,18,10,30,262,21.89,21.95
2020,9,18,11,30,262,23.59,23.68
2020,9,18,12,30,262,24.6,24.83
2020,9,18,13,30,262,25.64,26.09
2020,9,18,14,30,262,26.13,26.89
2020,9,18,15,30,262,26.53,27.25
2020,9,18,16,30,262,26.11,26.7
2020,9,18,17,30,262,24.55,24.86
2020,9,18,18,30,262,22.28,22.18
2020,9,18,19,30,262,20.94,20.7
2020,9,18,20,30,262,19.14,18.86
2020,9,18,21,30,262,18.09,17.75
2020,9,18,22,30,262,16.32,16.01
2020,9,18,23,30,262,15.77,15.4
2020,9,19,0,30,263,15.42,15.07
2020,9,19,1,30,263,14.11,13.9
2020,9,19,2,30,263,13.22,13
2020,9,19,3,30,263,12.71,12.48
2020,9,19,4,30,263,12.16,12.02
2020,9,19,5,30,263,12,11.8
2020,9,19,6,30,263,12.76,12.59
2020,9,19,7,30,263,16.7,16.72
2020,9,19,8,30,263,18.77,18.58
2020,9,19,9,30,263,20.63,20.45
2020,9,19,10,30,263,22.93,22.68
2020,9,19,11,30,263,25.12,24.91
2020,9,19,12,30,263,26.6,26.64
2020,9,19,13,30,263,27.51,27.77
2020,9,19,14,30,263,28.06,28.53
2020,9,19,15,30,263,28.45,28.97
2020,9,19,16,30,263,28.33,28.8
2020,9,19,17,30,263,26.77,27.23
2020,9,19,18,30,263,23.08,23.22
2020,9,19,19,30,263,20.58,20.6
2020,9,19,20,30,263,18.53,18.52
2020,9,19,21,30,263,16.04,16.01
2020,9,19,22,30,263,15.95,15.67
2020,9,19,23,30,263,15.48,15.28
2020,9,20,0,30,264,15.36,15.22
2020,9,20,1,30,264,15.19,15.04
2020,9,20,2,30,264,14.48,14.42
2020,9,20,3,30,264,14.02,13.98
2020,9,20,4,30,264,12.94,12.9
2020,9,20,5,30,264,13.26,13.26
2020,9,20,6,30,264,13.37,13.24
2020,9,20,7,30,264,17.74,18.25
2020,9,20,8,30,264,21.28,21.61
2020,9,20,9,30,264,24.08,24.31
2020,9,20,10,30,264,26.11,26.32
2020,9,20,11,30,264,27.56,28.02
2020,9,20,12,30,264,28.41,29.13
2020,9,20,13,30,264,28.76,29.55
2020,9,20,14,30,264,29.49,30.5
2020,9,20,15,30,264,30.02,30.97
2020,9,20,16,30,264,29.71,30.67
2020,9,20,17,30,264,27.92,28.63
2020,9,20,18,30,264,22.34,22.5
2020,9,20,19,30,264,19.57,19.49
2020,9,20,20,30,264,18.08,17.95
2020,9,20,21,30,264,17.42,17.36
2020,9,20,22,30,264,16.95,16.97
2020,9,20,23,30,264,16.39,16.36
2020,9,21,0,30,265,16.02,15.98
2020,9,21,1,30,265,15.36,15.27
2020,9,21,2,30,265,15.34,15.23
2020,9,21,3,30,265,15.86,15.76
2020,9,21,4,30,265,15.28,15.34
2020,9,21,5,30,265,13.61,13.6
2020,9,21,6,30,265,14.77,14.61
2020,9,21,7,30,265,19.04,19.45
2020,9,21,8,30,265,22.13,23.01
2020,9,21,9,30,265,25.03,25.8
2020,9,21,10,30,265,27.47,28.05
2020,9,21,11,30,265,28.71,29.32
2020,9,21,12,30,265,30.11,30.79
2020,9,21,13,30,265,30.93,31.92
2020,9,21,14,30,265,31.47,32.4
2020,9,21,15,30,265,31.43,32.32
2020,9,21,16,30,265,30.52,31.32
2020,9,21,17,30,265,28.4,28.99
2020,9,21,18,30,265,24.26,24.39
2020,9,21,19,30,265,22.29,22.27
2020,9,21,20,30,265,19.76,19.7
2020,9,21,21,30,265,17.91,17.82
2020,9,21,22,30,265,16.66,16.62
2020,9,21,23,30,265,15.37,15.25
2020,9,22,0,30,266,15.27,15.28
