SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1625086063,2298.9,20210630 13:47:43,13:47:43,B1R3,_NW,_5.6,_1,,1625086055,0.003986457,9.549189526,386.6622333,256.1796615,25.80743382,38.95219448,0.135719383,2.937628337,0.13232973,0.083003577,313.9043567,41.68777172,40.67255333,7.68421012,62.25914588,4.838029509,7.770793255,2.846180611,-175.8027331,33.40042613,2.80759134,174.309641,30,6,1,0,50773.06904,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-646-20210630-13_47_55,15340.7,1160.403462,1498.74,0.22574732,0.5,1601.680143,9.549189526,180.7874999,0.456997211,0.00621582,1.419926071,DARK-647-20210630-13_47_57,813.82,684.92,0.493979645,0.756517906,0.433758376,0.731780735,0.346440293,0.653559707,1899.994,1601.680143,0.842992211,0.195984422,6,0.5,0: Broadleaf,2,1625086055,386.6622333,399.9671333,48.02510667,43.47240667,387.2101333,46.51459333,500.1436333,100.5395667,0.200022367,40.88345,40.67255333,999.9,0,0,9992.21,0,1852.293333,1899.994,0.8999964,0.100003487,0,1161.74,4.99975,21776.12667,16542.87,52.25,53.03926667,52.5,52.5,53.8183,1705.487333,189.506,0,192.8,0,1160.403462,-204.2417095,-3745.695729,21751.36154,15,0,--:--:--,1625057761,1625057770,0,0.357,-0.032,-0.552,-0.102,400,5,0.13,0.03,9.564196585,-1.073755994,0.085814505,0,-13.30719032,0.431583871,0.055272909,1,4.526818387,2.067378387,0.154471225,0,1,3,1/3,100,100,-0.548,1.521,-0.561196967,0.000427084,-1.14438E-06,3.35372E-10,0.405933396,0,0,0,1,1993,1,25,471.7,471.5,2,489.207,485.373,39.7276,39.3768,30.0001,39.0446,38.9493,23.3684,0,100,-999.9,400,49.4633,98.355,97.9487
20,1625086179,2414.9,20210630 13:49:39,13:49:39,B1R3,_NW,_5.6,_2,,1625086171,0.002154101,4.579979793,393.4856333,278.2430817,28.0323853,39.64282173,0.074519144,2.939514572,0.073485345,0.046020029,313.9049218,42.2258456,39.99385333,7.411219383,59.42448827,4.634514467,7.798997688,2.776704916,-94.99585017,151.7964403,12.71445369,383.4199656,25,5,1,0,50814.49557,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-648-20210630-13_49_51,15339.9,961.6668,1169.38,0.177626777,0.5,1601.685478,4.579979793,142.2511143,0.367998427,0.003113312,2.101506781,DARK-649-20210630-13_49_53,739.05,430.33,0.482683522,0.850982932,0.460917543,0.845036364,0.370946836,0.629053164,1900.000667,1601.685478,0.842992061,0.195984122,6,0.5,0: Broadleaf,2,1625086171,393.4856333,399.9967,46.00113667,43.53589667,394.0356667,44.58845333,500.1565333,100.5477667,0.200058333,40.95171,39.99385333,999.9,0,0,10002.12667,0,456.4882,1900.000667,0.900002033,0.099998197,0,964.2988,4.99975,18178.41333,16542.95,52.1933,52.9958,52.4769,52.3812,53.75,1705.504333,189.4973333,0,115.4000001,0,961.6668,-193.0092305,-3548.153841,18129.74,15,0,--:--:--,1625057761,1625057770,0,0.357,-0.032,-0.552,-0.102,400,5,0.13,0.03,4.588369203,-0.458749875,0.04463622,1,-6.50876,-0.255820161,0.040997861,1,2.440656129,1.953237581,0.14591579,0,2,3,2/3,100,100,-0.55,1.4232,-0.561196967,0.000427084,-1.14438E-06,3.35372E-10,0.405933396,0,0,0,1,1993,1,25,473.6,473.5,2,496.455,485.407,39.7088,39.3921,30,39.0823,38.9965,23.3807,0,100,-999.9,400,47.9231,98.3663,97.9603
21,1625086272,2507.9,20210630 13:51:12,13:51:12,B1R3,_NW,_5.6,_3,,1625086264,0.002966798,7.467495029,389.6431667,252.2808931,25.41498247,39.2529697,0.099652379,2.940251991,0.09781337,0.061295757,313.9007227,41.9475638,40.49691333,7.612740713,61.06015788,4.74455552,7.770296842,2.868185193,-130.8357994,61.08106144,5.125469725,249.2714544,57,11,1,0,50846.05318,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-650-20210630-13_51_24,15319.7,1263.721923,1538.24,0.178462449,0.5,1601.662101,7.467495029,142.9182702,0.462112544,0.004916182,1.357785521,DARK-651-20210630-13_51_26,827.4,710.84,0.38618828,0.746077787,0.334977684,0.718198038,0.252850075,0.747149925,1899.972667,1601.662101,0.84299218,0.195984361,6,0.5,0: Broadleaf,2,1625086264,389.6431667,399.9877333,47.09665667,43.70535667,390.1921333,45.63069667,500.1749,100.5408333,0.199980467,40.88224667,40.49691333,999.9,0,0,10007.01433,0,1479.423667,1899.972667,0.899997267,0.1000028,0,1265.135667,4.99975,24054.65667,16542.68333,52.1912,52.906,52.4412,52.3246,53.75413333,1705.470667,189.502,0,92,0,1263.721923,-465.271453,-8790.868377,24028.35769,15,0,--:--:--,1625057761,1625057770,0,0.357,-0.032,-0.552,-0.102,400,5,0.13,0.03,7.481593397,-1.151940769,0.08623112,0,-10.34406452,0.368990323,0.04143225,1,3.359902258,2.413404194,0.18065664,0,1,3,1/3,100,100,-0.549,1.4791,-0.561196967,0.000427084,-1.14438E-06,3.35372E-10,0.405933396,0,0,0,1,1993,1,25,475.2,475,2,454.059,483.261,39.7121,39.4318,30.0006,39.1672,39.0846,23.3883,0,100,-999.9,400,46.0312,98.358,97.9565
22,1625086435,2670.4,20210630 13:53:54,13:53:54,B1R3,_NE,_5.11,_1,,1625086427,0.003226299,6.942223752,390.1437419,254.2458839,25.60810217,39.29597856,0.095422757,2.939072835,0.093734455,0.058733234,313.9072857,41.89271357,39.73322903,7.308646037,51.92430088,4.037103428,7.774978882,3.271542609,-142.2797963,183.8612599,15.37905094,370.8678003,28,6,1,0,50811.11473,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-654-20210630-13_54_06,15322.5,937.70976,1156.11,0.188909567,0.5,1601.695975,6.942223752,151.2878469,0.387800469,0.004588131,2.137106331,DARK-655-20210630-13_54_08,707.77,448.34,0.487130838,0.846409987,0.499335753,0.849599463,0.367679434,0.632320566,1900.012903,1601.695975,0.842992157,0.195984313,6,0.5,0: Broadleaf,2,1625086427,390.1437419,399.9819032,40.08172581,36.36646774,390.6927419,38.96563548,500.1510323,100.5217742,0.200022258,40.89359355,39.73322903,999.9,0,0,10002.19839,0,160.8832258,1900.012903,0.899997839,0.100002206,0,938.4514194,4.99975,17788.41613,16543.06129,52.12093548,52.808,52.33841935,52.125,53.679,1705.508387,189.5045161,0,113.2,0,937.70976,-54.03753847,-1026.223077,17773.444,15,0,--:--:--,1625057761,1625057770,0,0.357,-0.032,-0.552,-0.102,400,5,0.13,0.03,6.947201863,-0.645855899,0.061926926,0,-9.838230968,-0.510718548,0.054859417,1,3.715258387,2.954289194,0.221730304,0,1,3,1/3,100,100,-0.549,1.1352,-0.561196967,0.000427084,-1.14438E-06,3.35372E-10,0.405933396,0,0,0,1,1993,1,25,477.9,477.7,2,491.783,474.66,39.6521,39.5193,30.0001,39.2462,39.1692,23.2448,22.9636,93.7981,-999.9,400,36.1559,98.3476,97.956
23,1625086553,2788.9,20210630 13:55:53,13:55:53,B1R3,_NE,_5.11,_2,,1625086545,0.003547607,9.395009718,387.0707,238.5403237,24.0263669,38.98671097,0.115267141,2.938936358,0.112813233,0.070724394,313.900649,42.06650488,41.23764667,7.918110242,62.84497989,4.953097206,7.881452447,2.965013036,-156.449476,-13.87968887,-1.170829865,142.4006542,23,5,1,0,50765.8676,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-656-20210630-13_56_04,15290.8,922.1614615,1196.89,0.229535328,0.5,1601.663824,9.395009718,183.8192154,0.402919232,0.006119622,2.030219987,DARK-657-20210630-13_56_06,714.64,482.25,0.569680743,0.834403544,0.574551729,0.835576617,0.441480872,0.558519128,1899.975,1601.663824,0.842992052,0.195984104,6,0.5,0: Broadleaf,2,1625086545,387.0707,399.9891333,49.1757,45.12898,387.6187667,47.61087667,500.1311333,100.5224333,0.200021167,41.15004667,41.23764667,999.9,0,0,10001.356,0,1863.061,1899.975,0.900000967,0.099998773,0,922.7625667,4.99975,17325.81,16542.71667,52.187,52.87913333,52.375,52.2374,53.7416,1705.48,189.494,0,117.5999999,0,922.1614615,-213.1701197,-3797.890599,17314.83462,15,0,--:--:--,1625057761,1625057770,0,0.357,-0.032,-0.552,-0.102,400,5,0.13,0.03,9.411898634,-1.291117426,0.098412082,0,-12.91958387,0.523833871,0.055884149,1,4.014303548,2.490917903,0.187006476,0,1,3,1/3,100,100,-0.548,1.579,-0.561196967,0.000427084,-1.14438E-06,3.35372E-10,0.405933396,0,0,0,1,1993,1,25,479.9,479.7,2,499.211,487.283,39.7763,39.5001,29.9998,39.2412,39.1616,23.428,0,100,-999.9,400,48.4278,98.3563,97.9487
24,1625086649,2884.9,20210630 13:57:29,13:57:29,B1R3,_NE,_5.11,_3,,1625086641,0.003713777,8.935374584,387.5448065,256.1126106,25.79640026,39.03462982,0.125833523,2.938460143,0.122914777,0.077078335,313.9021309,42.09241521,41.11875806,7.868394848,63.46111715,5.019832843,7.910092145,2.848562005,-163.777586,15.80349933,1.333009242,167.2610534,12,2,1,0,50741.62227,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-658-20210630-13_57_41,15326.2,931.57468,1184.4,0.213462783,0.5,1601.670823,8.935374584,170.9485556,0.378292806,0.005832622,2.062174941,DARK-659-20210630-13_57_43,736.35,448.05,0.564279255,0.84499168,0.542926288,0.8398715,0.446026538,0.553973462,1899.983226,1601.670823,0.842992086,0.195984172,6,0.5,0: Broadleaf,2,1625086641,387.5448065,399.9915484,49.83805806,45.6045871,388.092871,48.24241935,500.1130323,100.5228387,0.200043323,41.21851613,41.11875806,999.9,0,0,9998.605484,0,1722.741935,1899.983226,0.900000806,0.099999065,0,934.3215161,4.99975,17667.0871,16542.7871,52.312,53.187,52.524,52.558,53.937,1705.486129,189.4970968,0,95,0,931.57468,-234.2164612,-4317.646147,17616.6,15,0,--:--:--,1625057761,1625057770,0,0.357,-0.032,-0.552,-0.102,400,5,0.13,0.03,8.951039427,-1.135599715,0.089885822,0,-12.45050323,0.576464516,0.057105412,1,4.218362581,1.78623629,0.133559428,0,1,3,1/3,100,100,-0.548,1.6065,-0.561196967,0.000427084,-1.14438E-06,3.35372E-10,0.405933396,0,0,0,1,1993,1,25,481.5,481.3,2,512.946,486.848,39.8966,39.5001,30.0002,39.2385,39.1701,23.4342,0,100,-999.9,400,49.0033,98.3616,97.9547
25,1625086994,3229.5,20210630 14:03:13,14:03:13,B3R3,_NW,_5.5,_1,,1625086986,0.004451861,9.471196525,386.5958667,280.2551687,28.2201524,38.92807516,0.169346531,2.938387762,0.164105323,0.103023216,313.9017506,42.16833142,40.68927,7.691042472,63.99078693,5.133345221,8.022006711,2.55769725,-196.3270883,125.9013976,10.6116222,254.0876821,13,3,1,0,50696.19392,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-660-20210630-14_03_25,15341.1,923.19332,1178.75,0.216803122,0.5,1601.670451,9.471196525,173.623577,0.376636267,0.006167163,2.076852598,DARK-661-20210630-14_03_27,734.79,443.96,0.575629967,0.846489514,0.555531988,0.841814342,0.458156633,0.541843367,1899.983,1601.670451,0.84299199,0.195983981,6,0.5,0: Broadleaf,2,1625086986,386.5958667,400.0225,50.97940333,45.91105667,387.1438,49.33160667,500.1522333,100.4944667,0.2000273,41.48403,40.68927,999.9,0,0,10001.01633,0,87.27335333,1899.983,0.9000049,0.09999538,0,923.9356667,4.99975,17560.29,16542.80667,52.625,53.2748,52.8456,52.8708,54.2458,1705.492,189.491,0,343.8000002,0,923.19332,-63.10938452,-1158.199998,17546.58,15,0,--:--:--,1625057761,1625057770,0,0.357,-0.032,-0.552,-0.102,400,5,0.13,0.03,9.477086227,-0.626789762,0.056893694,0,-13.42664,0.241201335,0.048381171,1,5.068347667,1.508687253,0.109032282,0,1,3,1/3,100,100,-0.548,1.6547,-0.561196967,0.000427084,-1.14438E-06,3.35372E-10,0.405933396,0,0,0,1,1993,1,25,487.2,487.1,2,511.865,482.478,40.1157,39.7591,30.0002,39.4727,39.3878,23.4431,0,100,-999.9,400,49.7666,98.2937,97.8845
26,1625087125,3361,20210630 14:05:25,14:05:25,B3R3,_NW,_5.5,_2,,1625087117,0.002080331,6.533735448,391.1881667,205.9673952,20.74053724,39.39192768,0.062430552,2.937755651,0.06170276,0.038628907,313.9037048,42.61065329,41.55211667,8.050925303,61.29291312,4.873730412,7.951539851,3.177194891,-91.74258574,-37.20194459,-3.146679598,181.8124948,58,12,1,0,50705.67103,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-662-20210630-14_05_37,15331.2,826.4906538,1080.31,0.234950474,0.5,1601.677531,6.533735448,188.1574472,0.400810878,0.004333146,2.357221538,DARK-663-20210630-14_05_39,647.31,433,0.586187866,0.854675066,0.701969872,0.875664488,0.459104124,0.540895876,1899.991,1601.677531,0.842992167,0.195984334,6,0.5,0: Broadleaf,2,1625087117,391.1881667,400.0023667,48.3994,46.02459333,391.7374333,46.87111333,500.1613,100.4980667,0.200091,41.31722667,41.55211667,999.9,0,0,9997.060667,0,150.5957667,1899.991,0.8999971,0.10000302,0,826.7963333,4.99975,15581.17,16542.84333,52.5,52.9622,52.687,52.5704,54.0746,1705.488,189.503,0,130.7,0,826.4906538,-70.83695732,-1311.576069,15575.3,15,0,--:--:--,1625057761,1625057770,0,0.357,-0.032,-0.552,-0.102,400,5,0.13,0.03,6.544410564,-0.891907913,0.067106272,0,-8.80753,-0.514717508,0.047422343,1,2.343235,3.814736997,0.276873476,0,1,3,1/3,100,100,-0.549,1.5471,-0.561196967,0.000427084,-1.14438E-06,3.35372E-10,0.405933396,0,0,0,1,1993,1,25,489.4,489.2,2,452.461,482.544,40.0564,39.8222,30.0002,39.5554,39.4653,23.4607,0,100,-999.9,400,50.8383,98.2991,97.8827
27,1625087214,3450,20210630 14:06:54,14:06:54,B3R3,_NW,_5.5,_3,,1625087206,0.003697003,8.375980048,388.2229,263.5899175,26.54236535,39.09236798,0.12549101,2.938208626,0.122587692,0.076872564,313.9006867,42.27506978,41.19655,7.900894254,63.36197287,5.059541926,7.985139505,2.841352328,-163.0378263,31.73955043,2.680704861,185.2831157,28,6,1,0,50705.30719,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-664-20210630-14_07_06,15272,885.49464,1133.03,0.218472026,0.5,1601.664851,8.375980048,174.9594827,0.376680229,0.005483386,2.201009682,DARK-665-20210630-14_07_08,706.24,426.79,0.579993346,0.853869068,0.597476323,0.857535884,0.462582699,0.537417301,1899.976333,1601.664851,0.842992001,0.195984002,6,0.5,0: Broadleaf,2,1625087206,388.2229,399.9924333,50.24587,46.03379333,388.7712667,48.63144,500.1680667,100.4957,0.1999776,41.39692,41.19655,999.9,0,0,9999.874,0,1371.413,1899.976333,0.9000032,0.09999652,0,886.009,4.99975,16902.88667,16542.75,52.5,52.937,52.625,52.5,54.062,1705.485333,189.491,0,87.79999995,0,885.49464,-101.1269998,-1852.30769,16893.324,15,0,--:--:--,1625057761,1625057770,0,0.357,-0.032,-0.552,-0.102,400,5,0.13,0.03,8.388972891,-0.795723467,0.060965774,0,-11.77035333,0.144138821,0.02399651,1,4.196324333,1.873176507,0.13536954,0,1,3,1/3,100,100,-0.548,1.6242,-0.561196967,0.000427084,-1.14438E-06,3.35372E-10,0.405933396,0,0,0,1,1993,1,25,490.9,490.7,2,492.272,484.784,40.0914,39.8189,29.9999,39.5425,39.4575,23.4713,0,100,-999.9,400,48.4204,98.3052,97.8948
28,1625087633,3869,20210630 14:13:53,14:13:53,B1R4,_NE,_5.14,_1,sbb,1625087625,0.002754775,11.32641366,385.1164839,214.7546296,21.62985275,38.78851344,0.116280085,2.938911853,0.113783342,0.071334446,313.9015044,41.68849475,39.40093548,7.179652462,63.95578869,4.887251045,7.641608593,2.292401417,-121.4855561,184.9173547,15.41956942,392.7528724,27,5,1,0,50859.34079,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-666-20210630-14_14_05,15385.5,1020.61216,1300.28,0.215082782,0.5,1601.666836,11.32641366,172.2454796,0.999469345,0.007325481,1.789276156,DARK-667-20210630-14_14_07,0.69,1299.59,0.215196978,0.641606111,0.480899493,0.800024335,0.000145487,0.999854513,1899.978387,1601.666836,0.842992135,0.195984269,6,0.5,0: Broadleaf,2,1625087625,385.1164839,399.975871,48.52366774,45.3794871,385.9794839,48.12195161,500.1817097,100.518871,0.200041516,40.56802903,39.40093548,999.9,0,0,10001.57097,0,591.7526774,1899.978387,0.899998645,0.100001268,0,1025.674839,4.99975,19113.87742,16542.73871,51.891,52.25,52.17306452,51.687,53.379,1705.47871,189.4996774,0,418.2,0,1020.61216,-286.1613072,-5261.830761,19020.844,15,1625087554,14:12:33,1625087554,1625087552,1,-0.315,-1.05,-0.868,0.402,400,46,0.33,0.23,11.32651414,0.302163805,0.082133978,1,-14.85482333,-1.736940601,0.156648974,0,3.130871333,3.349025139,0.242088436,0,1,3,1/3,100,100,-0.863,0.4017,-0.87674545,0.000427084,-1.14438E-06,3.35372E-10,0.401719048,0,0,0,1,1993,1,25,1.3,1.4,2,493.776,484.57,39.3299,39.3938,29.9994,39.2324,39.1606,23.5038,0,100,-999.9,400,50.155,98.3619,97.9662
29,1625087771,4006.5,20210630 14:16:10,14:16:10,B1R4,_NE,_5.14,_2,sbb,1625087763,0.002128941,9.168438859,388.0087742,147.4082341,14.84401795,39.07250668,0.065445909,2.938826,0.064646889,0.040475281,313.8976855,41.99551794,41.19003871,7.898169558,62.20815192,4.790867379,7.701349793,3.10730218,-93.88631604,-75.34901805,-6.341704282,138.3206472,82,16,1,0,50832.83206,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-668-20210630-14_16_22,15301.5,1092.964231,1403.76,0.221402355,0.5,1601.64751,9.168438859,177.304265,0.997677666,0.005978223,1.583661025,DARK-669-20210630-14_16_24,3.26,1400.5,0.221917722,0.613503773,0.453695563,0.764441106,0.000661917,0.999338083,1899.955484,1601.64751,0.842992125,0.19598425,6,0.5,0: Broadleaf,2,1625087763,388.0087742,399.9986774,47.57561613,45.14313548,388.8727742,47.17389355,500.1451613,100.5001935,0.199866032,40.71446452,41.19003871,999.9,0,0,10002.94097,0,394.5228387,1899.955484,0.899999645,0.10000011,0,1096.087742,4.99975,20729.66452,16542.56129,52,52.375,52.19512903,51.84248387,53.5,1705.45871,189.4967742,0,136.9000001,0,1092.964231,-290.4536752,-5375.343589,20671.06154,15,1625087554,14:12:33,1625087554,1625087552,1,-0.315,-1.05,-0.868,0.402,400,46,0.33,0.23,9.170161128,-0.341864619,0.028204537,1,-11.99189,-0.507088765,0.041155723,1,2.442791,2.233610056,0.161609897,0,2,3,2/3,100,100,-0.864,0.4017,-0.87674545,0.000427084,-1.14438E-06,3.35372E-10,0.401719048,0,0,0,1,1993,1,25,3.6,3.6,2,420.58,485.271,39.4233,39.3768,29.9999,39.1851,39.1159,23.5113,0,100,-999.9,400,48.9247,98.3692,97.946
30,1625087866,4101.5,20210630 14:17:45,14:17:45,B1R4,_NE,_5.14,_3,sbb,1625087858,0.002598674,9.709755626,387.1419355,204.3084224,20.57271298,38.98302297,0.093076449,2.938655394,0.091469174,0.057310329,313.8974915,42.01531463,40.3125129,7.538327123,62.55402382,4.853590997,7.759038829,2.684736126,-114.6015086,85.93586396,7.207719331,292.4395662,23,5,1,0,50805.23115,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-670-20210630-14_17_57,15259.6,1133.28,1332.21,0.149323305,0.5,1601.64692,9.709755626,119.5816057,0.998723925,0.0063162,1.722423642,DARK-671-20210630-14_17_59,1.7,1330.51,0.149514096,0.632976933,0.324264037,0.789044701,0.000224282,0.999775718,1899.954839,1601.64692,0.8429921,0.195984201,6,0.5,0: Broadleaf,2,1625087858,387.1419355,399.9954839,48.20120323,45.23435806,388.0056774,47.79950323,500.2110323,100.4944839,0.199911129,40.85493871,40.3125129,999.9,0,0,10002.53806,0,129.1125806,1899.954839,0.900000258,0.099999765,0,1144.554516,4.99975,21820.57742,16542.54194,52.125,52.409,52.252,52,53.629,1705.459677,189.4951613,0,94.20000005,0,1133.28,-825.6130769,-15579.76154,21608.604,15,1625087554,14:12:33,1625087554,1625087552,1,-0.315,-1.05,-0.868,0.402,400,46,0.33,0.23,9.712512909,-0.54458886,0.056112219,0,-12.85879667,-0.621210234,0.067766016,1,2.982500667,3.304518621,0.238787736,0,1,3,1/3,100,100,-0.864,0.4017,-0.87674545,0.000427084,-1.14438E-06,3.35372E-10,0.401719048,0,0,0,1,1993,1,25,5.2,5.2,2,499.076,482.77,39.5087,39.4082,30.0003,39.1851,39.1121,23.5129,0,100,-999.9,400,47.8382,98.3652,97.9603
31,1625087970,4206,20210630 14:19:30,14:19:30,B1R4,_NE,_5.10,_1,sbb,1625087962,0.000770952,6.1538426,392.2541333,-17.98498999,-1.810996937,39.49799442,0.024661712,2.938604041,0.024547306,0.015352301,313.8940104,42.41752455,40.48744333,7.60890371,59.99853534,4.638729845,7.73140514,2.970173865,-33.99897975,47.57850264,3.992688102,331.4662214,32,6,1,0,50814.69244,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-672-20210630-14_19_42,15356,1093.715,1322.55,0.173025594,0.5,1601.627571,6.1538426,138.5612813,1.052066084,0.004096089,1.742308419,DARK-673-20210630-14_19_44,-68.86,1391.41,0.164462667,0.623505696,0.378977869,0.792366445,-0.010354525,1.010354525,1899.931667,1601.627571,0.842992197,0.195984395,6,0.5,0: Broadleaf,2,1625087962,392.2541333,399.9992333,46.06717333,45.18492333,393.1236667,45.63438667,500.1550667,100.4949333,0.199976067,40.78776333,40.48744333,999.9,0,0,10002.201,0,1805.585333,1899.931667,0.899996733,0.100003163,0,1093.548667,4.99975,20472.99,16542.32667,52.125,52.562,52.2996,51.937,53.6746,1705.432667,189.499,0,103.4000001,0,1093.715,-445.3227344,-8026.560673,20475.81923,15,1625087909,14:18:29,1625087907,1625087909,2,-0.004,0.031,-0.872,0.433,400,46,0.45,0.04,6.156973819,-0.060073572,0.017760064,1,-7.731074333,-1.777824694,0.130988385,0,0.846031733,4.387811026,0.320009486,0,1,3,1/3,100,100,-0.869,0.4328,-0.880848055,0.000427084,-1.14438E-06,3.35372E-10,0.43277619,0,0,0,1,1993,1,25,1.1,1,2,487.765,483.802,39.5335,39.4306,30,39.1813,39.1007,23.5125,0,100,-999.9,400,48.6959,98.3622,97.9626
32,1625088082,4318,20210630 14:21:22,14:21:22,B1R4,_NE,_5.10,_2,sbb,1625088074,0.001174568,6.375035449,391.8014516,121.8776491,12.27253682,39.45266236,0.039831939,2.938397458,0.039534387,0.02473554,313.903193,42.1372298,40.1865,7.487838751,61.06381311,4.676876895,7.658999097,2.810961856,-51.7984608,67.20879197,5.627535372,334.9410595,68,14,1,0,50837.65259,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-674-20210630-14_21_34,15434.7,1073.906923,1329.97,0.192532972,0.5,1601.677965,6.375035449,154.1879095,0.999947367,0.004234061,1.72700888,DARK-675-20210630-14_21_36,0.07,1329.9,0.192543106,0.63331008,0.418922898,0.789814961,1.25505E-05,0.99998745,1899.991935,1601.677965,0.842991981,0.195983962,6,0.5,0: Broadleaf,2,1625088074,391.8014516,400.0014194,46.44571613,45.10207742,392.6706774,46.01293226,500.1409677,100.4955484,0.200000839,40.61075806,40.1865,999.9,0,0,10000.96387,0,600.1043871,1899.991935,0.900003194,0.09999689,0,1074.96,4.99975,20147.53548,16542.89355,52.062,52.504,52.262,51.937,53.562,1705.500645,189.4912903,0,111.2,0,1073.906923,-138.3644445,-2631.497438,20127.36538,15,1625087909,14:18:29,1625087907,1625087909,2,-0.004,0.031,-0.872,0.433,400,46,0.45,0.04,6.389590919,-0.820711956,0.068699836,0,-8.201241,-0.122995595,0.04228883,1,1.333173467,2.908542434,0.210345244,0,1,3,1/3,100,100,-0.869,0.4328,-0.880848055,0.000427084,-1.14438E-06,3.35372E-10,0.43277619,0,0,0,1,1993,1,25,2.9,2.9,2,439.306,484.333,39.4495,39.3996,29.9999,39.1649,39.0779,23.5149,0,100,-999.9,400,46.4074,98.3713,97.9688
33,1625088183,4419,20210630 14:23:03,14:23:03,B1R4,_NE,_5.10,_3,sbb,1625088175,0.001868306,8.94846127,388.3946667,125.3487629,12.62196741,39.10931955,0.057885962,2.938369345,0.057259828,0.035843083,313.9004524,42.03530265,41.03875333,7.835091844,61.83186093,4.754962737,7.690149812,3.080129107,-82.39230301,-55.70870113,-4.685414583,171.1140337,61,12,1,0,50824.48699,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-676-20210630-14_23_15,15274.6,1161.456923,1354.35,0.142424836,0.5,1601.660447,8.94846127,114.0581134,1.00077528,0.005840831,1.677919297,DARK-677-20210630-14_23_17,-1.05,1355.4,0.142314503,0.626394406,0.303471587,0.781431513,-0.000128658,1.000128658,1899.970667,1601.660447,0.842992197,0.195984394,6,0.5,0: Broadleaf,2,1625088175,388.3946667,399.9996667,47.22153667,45.08616,389.2628333,46.78876333,500.1689667,100.4948,0.1999904,40.68708667,41.03875333,999.9,0,0,10000.87833,0,186.0434333,1899.970667,0.899997233,0.100002913,0,1165.588667,4.99975,22215.55,16542.67667,52.125,52.50413333,52.312,51.937,53.625,1705.469,189.503,0,100.4000001,0,1161.456923,-512.4485463,-9621.794859,22138.31154,15,1625087909,14:18:29,1625087907,1625087909,2,-0.004,0.031,-0.872,0.433,400,46,0.45,0.04,8.956523313,-0.520012483,0.048066678,0,-11.59969333,-0.445102558,0.050186107,1,2.112761667,2.613339711,0.189472755,0,1,3,1/3,100,100,-0.868,0.4328,-0.880848055,0.000427084,-1.14438E-06,3.35372E-10,0.43277619,0,0,0,1,1993,1,25,4.6,4.6,2,449.576,484.46,39.4386,39.3729,30.0002,39.1432,39.0627,23.5078,0,100,-999.9,400,46.8166,98.369,97.9627
