SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChambConst,Chamber,Aperture,blc_a,blc_b,blc_c,blc_d,blc_e,blc_minS,blc_maxS,blc_Po,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6800-01A,6 cm²,0.578,0.5229739,0.003740252,-0.06197961,-0.005608586,1,6,96.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTConst,deltaTw,fT1,fT2,fTeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LQConst,Leaf,Ambient,abs_ambient,abs_redLED,abs_greenLED,abs_blueLED,abs_whiteLED,abs_redFlr,abs_blueFlr,k_ambient,k_redLED,k_greenLED,k_blueLED,k_whiteLED,k_redFlr,k_blueFlr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,standard,Sun+Sky,0.49,0.84,0.7,0.87,0.75,0.84,0.87,0.39,0.18,0.23,0.26,0.21,0.19,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QConst,fQ_Amb_in,fQ_Amb_out,fQ_HeadLS,fQ_ConsoleLS,fQ_Flr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LeakConst,fan_a,fan_b,fan_c,fan_d,Fs_meas,Fs_true,leak_wt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,4.98505 74.6878 393.486 656.002 918.352 1108.33 1321.38 1503.37,-0.0583624 100.645 401.686 601.169 802.189 1001.77 1200.96 1401.25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefCon,UserDefCon,UserDefCon,UserDefCon,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,BLOCK,SUB-BLOCK,VINE,LEAF,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,qL,1-qL,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,,µmol m⁻² s⁻¹,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,mol m⁻² s⁻¹,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,,min⁻¹,min⁻¹,,s,secs,,s,s,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹ min⁻¹,µmol m⁻² s⁻¹,,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,mmol/mol,,,,mmol/mol,,,,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,min,min,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1622844402,0,20210604 15:06:42,15:06:42,B3R2,_NE,_5.7,_2,1622844394,0.002818445,10.81783101,385.7158333,250.138875,25.22421927,38.89591635,0.141395291,2.942032338,0.137725675,0.086400315,313.9052511,41.54588842,40.48923333,7.609628844,74.85371439,5.682002963,7.590809633,1.927625881,-124.2934355,-7.375933107,-0.617237051,181.6186454,18,4,1,0,50968.90647,RECT-527-20200527-06_29_39,15132.7,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-9672-20210604-15_06_43,15262.4,665.7026923,847.27,0.214296868,0.5,1601.689429,10.81783101,171.6185144,1.000908801,0.007007849,3.280618929,DARK-9673-20210604-15_06_45,-0.77,848.04,0.214102292,0.766226248,1.412518551,0.955798965,-0.000247646,1.000247646,1900.005667,1601.689429,0.842991922,0.195983844,6,0.5,0: Broadleaf,2,1622844394,385.7158333,399.9964,56.34623667,53.15587333,386.3478,54.36920333,500.1881333,100.6408667,0.199993333,40.44273,40.48923333,999.9,0,0,10007.19767,0,791.0724667,1900.005667,0.900006133,0.09999425,0,665.6942333,4.99975,12612.17,16543.03,51.1954,51.4895,51.3351,51.187,52.812,1705.517333,189.489,0,1622844403,0,665.7026923,-7.249709394,136.5948713,12612,15,1622844270,15:04:30,1622844270,1622844269,1,0.201,0.01,-0.636,0.073,400,12,0.26,0.36,10.83502643,-0.979100071,0.08519041,0,-14.28819677,0.662535484,0.074245206,1,3.173302258,1.345008871,0.100371962,0,1,3,1/3,100,100,-0.632,1.9851,-0.64549078,0.000427084,-1.14438E-06,3.35372E-10,0.513144207,0,0,0,1,1993,1,25,2.2,2.2,2,498.83,479.828,38.9841,38.9894,29.9997,38.7875,38.7033,23.2657,0,100,-999.9,400,65.2468,98.3571,97.9475
2,1622844524,121.5,20210604 15:08:43,15:08:43,B3R2,_NE,_5.7,_3,1622844516,0.003497832,13.99473257,381.5745667,242.8243531,24.48692651,38.47879445,0.178997978,2.941369181,0.173159142,0.108733194,313.8992701,41.54410935,40.69791667,7.694578559,75.62887107,5.793790484,7.660818417,1.900788075,-154.2543935,-13.11310321,-1.099588841,145.4321845,10,2,1,0,50922.4748,RECT-527-20200527-06_29_39,15132.7,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-9674-20210604-15_08_45,15065.6,806.80148,-0.05,16137.0296,0.5,1601.655791,13.99473257,12922983.45,47.6,0.008991507,-72537.8,DARK-9675-20210604-15_08_47,2.33,-2.38,339.0132269,1.00065664,1.122531521,1.247163306,0.979052268,0.020947732,1899.965333,1601.655791,0.842992113,0.195984226,6,0.5,0: Broadleaf,2,1622844516,381.5745667,399.9631667,57.45406333,53.49926333,382.2052,55.43491667,500.1821667,100.6421333,0.200002933,40.61522333,40.69791667,999.9,0,0,10003.29767,0,80.75668,1899.965333,0.899999033,0.100000737,0,807.3504,4.99975,15282.13333,16542.64,51.4391,51.9685,51.5725,51.4601,53.0186,1705.468333,189.497,0,120.6000001,0,806.80148,-65.91138459,-1174.815385,15272.076,15,1622844270,15:04:30,1622844270,1622844269,1,0.201,0.01,-0.636,0.073,400,12,0.26,0.36,14.00606836,-1.285174489,0.096007597,0,-18.39244194,0.656293548,0.056474806,1,3.945502581,2.145571452,0.160014535,0,1,3,1/3,100,100,-0.63,2.031,-0.64549078,0.000427084,-1.14438E-06,3.35372E-10,0.513144207,0,0,0,1,1993,1,25,4.2,4.2,2,509.926,480.015,39.1988,38.9539,30.0001,38.7327,38.6493,23.283,0,100,-999.9,400,56.5947,98.3598,97.9701
3,1622844689,286.5,20210604 15:11:28,15:11:28,B3R2,_NE,_5.14,_1,1622844681,0.001473511,9.296481122,388.1496452,124.4569098,12.54927472,39.13801602,0.059261767,2.940857001,0.058606246,0.036687195,313.9048189,42.49780959,41.44520323,8.005556046,71.96682692,5.64194013,7.839639972,2.363615916,-64.98185462,-62.70655227,-5.288903975,180.927508,9,2,1,0,50837.61303,RECT-527-20200527-06_29_39,15132.7,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-9676-20210604-15_11_30,15221.7,675.8675385,884.78,0.236117975,0.5,1601.686868,9.296481122,189.0935296,0.998372477,0.006058018,3.09914329,DARK-9677-20210604-15_11_32,1.44,883.34,0.236502889,0.756346886,1.258118193,0.942900561,0.000503892,0.999496108,1900.002581,1601.686868,0.842991944,0.195983887,6,0.5,0: Broadleaf,2,1622844681,388.1496452,399.9886774,55.95370645,54.28486452,389.1474839,55.31265161,500.1299355,100.6322258,0.200060161,41.04969677,41.44520323,999.9,0,0,10001.36806,0,113.6383968,1900.002581,0.900006,0.099994,0,676.3155806,4.99975,12887.64194,16542.99677,51.875,52.32419355,52.014,51.99187097,53.47967742,1705.512581,189.49,0,164,0,675.8675385,-80.799453,-1475.463248,12878.72692,15,1622844583,15:09:43,1622844572,1622844583,2,-0.365,-1.291,-1.002,0.641,400,54,0.34,0.08,9.30228075,-0.904980646,0.076414204,0,-11.83907419,0.456870968,0.053575771,1,1.668837419,1.4013,0.105160486,0,1,3,1/3,100,100,-0.998,0.641,-1.010508052,0.000427084,-1.14438E-06,3.35372E-10,0.641065,0,0,0,1,1993,1,25,1.9,1.8,2,511.561,479.446,39.5601,39.0484,30.0005,38.7691,38.6854,23.2824,0,100,-999.9,400,57.842,98.3518,97.9388
4,1622844794,391.5,20210604 15:13:13,15:13:13,B3R2,_NE,_5.14,_2,1622844786,0.001110893,12.81540542,384.1108387,-61.35039702,-6.1862746,38.73186223,0.047028944,2.94060171,0.046615062,0.029171296,313.9036903,42.59251022,41.18176774,7.894709687,72.10347571,5.653118966,7.840286353,2.241590721,-48.99036118,-20.69120738,-1.743143512,242.4789782,4,1,1,0,50830.33954,RECT-527-20200527-06_29_39,15132.7,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-9678-20210604-15_13_15,15220.5,1033.186077,1079.77,0.04314245,0.5,1601.679204,12.81540542,34.55018237,0.998851607,0.008255069,2.358900507,DARK-9679-20210604-15_13_17,1.24,1078.53,0.043192051,0.70252372,0.129026492,0.875850175,5.18378E-05,0.999948162,1899.993226,1601.679204,0.84299206,0.195984121,6,0.5,0: Broadleaf,2,1622844786,384.1108387,399.996,56.06299677,54.8050871,385.1075484,55.42193226,500.1690968,100.6350968,0.200022484,41.05125161,41.18176774,999.9,0,0,9999.630323,0,1530.326452,1899.993226,0.900001806,0.099998181,0,1036.914935,4.99975,19628.43548,16542.88387,51.99587097,52.395,52.125,51.99187097,53.562,1705.496774,189.4964516,0,104,0,1033.186077,-614.150701,-11394.27351,19559.27308,15,1622844583,15:09:43,1622844572,1622844583,2,-0.365,-1.291,-1.002,0.641,400,54,0.34,0.08,12.82183662,-1.532055082,0.121477316,0,-15.8851129,0.32936129,0.071387546,1,1.257909161,3.696675484,0.276751954,0,1,3,1/3,100,100,-0.997,0.6411,-1.010508052,0.000427084,-1.14438E-06,3.35372E-10,0.641065,0,0,0,1,1993,1,25,3.7,3.5,2,518.106,478.714,39.668,39.0864,30.0002,38.7916,38.6904,23.2831,0,100,-999.9,400,56.2378,98.3441,97.9366
5,1622844892,489.5,20210604 15:14:51,15:14:51,B3R2,_NE,_5.14,_3,1622844884,0.004234416,14.8120496,380.7744839,245.5130782,24.75613505,38.39512182,0.196963267,2.940556165,0.18991652,0.119309943,313.8979086,41.77679414,41.01702903,7.82606993,73.12621807,5.728961879,7.834347283,2.097108051,-186.7377388,3.159886065,0.265983137,130.586039,0,0,1,0,50831.37063,RECT-527-20200527-06_29_39,15132.7,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-9680-20210604-15_14_53,15089.8,834.03544,0.27,-3088.020148,0.5,1601.647142,14.8120496,-2472959.322,-5.111111111,0.009501853,13431.74074,DARK-9681-20210604-15_14_55,1.65,-1.38,604.1778551,1.00038067,1.160492199,1.247053269,1.195265109,-0.195265109,1899.954839,1601.647142,0.842992217,0.195984434,6,0.5,0: Broadleaf,2,1622844884,380.7744839,400.4777419,56.81561613,52.02448065,381.769871,56.17456774,500.1530323,100.6341935,0.200088806,41.03696129,41.01702903,999.9,0,0,9999.460968,0,726.324129,1899.954839,0.899996097,0.10000399,0,835.9245161,4.99975,15828.46129,16542.52581,52.008,52.5,52.181,52.00806452,53.633,1705.452581,189.5025806,0,97.4000001,0,834.03544,-107.6264614,-1680.792305,15795.432,15,1622844583,15:09:43,1622844572,1622844583,2,-0.365,-1.291,-1.002,0.641,400,54,0.34,0.08,14.82160738,-3.493514135,0.256378487,0,-19.70323548,0.001925806,0.053661006,1,4.791148065,10.07867855,0.787960558,0,1,3,1/3,100,100,-0.995,0.641,-1.010508052,0.000427084,-1.14438E-06,3.35372E-10,0.641065,0,0,0,1,1993,1,25,5.3,5.1,2,531.163,473.362,39.6941,39.0704,29.9998,38.7552,38.6481,23.1927,14.9447,100,-999.9,400,50.4512,98.3608,97.9504
6,1622845050,648,20210604 15:17:30,15:17:30,B1R3,_NE,_5.14,_1,1622845042,0.000433441,8.833827211,389.2097333,-343.8484893,-34.66208558,39.23478364,0.019362951,2.940110002,0.019292385,0.012064059,313.8993045,42.67820901,40.73459333,7.709593286,71.6880004,5.594231496,7.803581442,2.11536179,-19.11475441,36.16976035,3.039864816,333.9941752,19,4,1,0,50830.42639,RECT-527-20200527-06_29_39,15132.7,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-9682-20210604-15_17_31,15111.1,944.11896,616.49,-0.531442456,0.5,1601.656061,8.833827211,-425.5940157,0.999918896,0.005769275,4.883047576,DARK-9683-20210604-15_17_33,0.05,616.44,-0.531485562,0.830031515,3.204556828,1.035156307,-2.81472E-05,1.000028147,1899.965667,1601.656061,0.842992107,0.195984214,6,0.5,0: Broadleaf,2,1622845042,389.2097333,400.0094333,55.49487333,55.00376,390.1598333,54.87917667,500.1542667,100.6062667,0.200008933,40.96278333,40.73459333,999.9,0,0,9999.698,0,1663.129333,1899.965667,0.899999667,0.100000287,0,949.2119667,4.99975,18088.18,16542.65333,52.062,52.562,52.187,52.02066667,53.625,1705.469,189.4966667,0,157.7,0,944.11896,-501.0299223,-9453.076909,17991.276,15,1622844965,15:16:05,1622844959,1622844965,3,0.048,-0.025,-0.954,0.616,400,55,0.32,0.08,8.827873676,0.163025604,0.052299073,1,-10.7730129,-1.830062903,0.149349386,0,0.440321226,3.944544344,0.295645394,0,1,3,1/3,100,100,-0.95,0.6157,-0.962445988,0.000427084,-1.14438E-06,3.35372E-10,0.615695,0,0,0,1,1993,1,25,1.5,1.4,2,497.921,477.443,39.6561,39.0008,29.9998,38.7238,38.6203,23.264,0,100,-999.9,400,65.7499,98.3639,97.9474
7,1622845160,758,20210604 15:19:20,15:19:20,B1R3,_NE,_5.14,_2,1622845152,0.000503213,9.948034702,387.8416129,-412.8814685,-41.62018149,39.09605916,0.019929557,2.939930693,0.019854805,0.012415946,313.9084309,42.67767942,41.32849355,7.956282657,71.34910815,5.572883485,7.810726203,2.383399171,-22.1916812,-55.23025853,-4.655648641,231.8308425,20,4,1,0,50822.61701,RECT-527-20200527-06_29_39,15132.7,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-9684-20210604-15_19_21,15102,912.8308,0.64,-1425.298125,0.5,1601.700968,9.948034702,-1141450.694,-3.953125,0.006464753,5665.9375,DARK-9685-20210604-15_19_23,3.17,-2.53,360.5497233,1.000698187,1.270304216,1.246926038,1.252085954,-0.252085954,1900.01871,1601.700968,0.842992209,0.195984417,6,0.5,0: Broadleaf,2,1622845152,387.8416129,400.0089677,55.28424516,54.71398387,388.7912581,54.66855161,500.1843871,100.6041613,0.200027484,40.98003226,41.32849355,999.9,0,0,9998.887097,0,138.6836452,1900.01871,0.899996226,0.100003729,0,918.8001613,4.99975,17577.18387,16543.07742,52.062,52.44512903,52.2256129,52,53.625,1705.510323,189.5083871,0,109.5,0,912.8308,-320.7616928,-5851.230779,17467.056,15,1622844965,15:16:05,1622844959,1622844965,3,0.048,-0.025,-0.954,0.616,400,55,0.32,0.08,9.94296585,0.345812284,0.04395772,1,-12.15133226,-2.016285484,0.157000389,0,0.535462273,4.147757042,0.310076341,0,1,3,1/3,100,100,-0.949,0.6157,-0.962445988,0.000427084,-1.14438E-06,3.35372E-10,0.615695,0,0,0,1,1993,1,25,3.4,3.2,2,497.249,477.811,39.6421,38.9422,29.9998,38.665,38.5637,23.258,0,100,-999.9,400,56.0172,98.3841,97.9676
8,1622845252,849.4000001,20210604 15:20:51,15:20:51,B1R3,_NE,_5.14,_3,1622845244,0.001126199,10.55252601,386.8669032,42.44256123,4.278422273,38.99811716,0.050553932,2.940105348,0.050075942,0.031340032,313.900738,42.31032616,40.70993871,7.69949736,72.25463141,5.581756754,7.725119684,2.117740606,-49.66539261,9.909241533,0.83196179,274.9765487,0,0,1,0,50861.10382,RECT-527-20200527-06_29_39,15132.7,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-9686-20210604-15_20_53,15071.2,833.90476,992.59,0.159869876,0.5,1601.661069,10.55252601,128.0286781,0.998176488,0.006842329,2.653915514,DARK-9687-20210604-15_20_55,1.81,990.78,0.160161933,0.726683641,0.57943602,0.905828392,0.000347633,0.999652367,1899.97129,1601.661069,0.842992248,0.195984496,6,0.5,0: Broadleaf,2,1622845244,386.8669032,400.0484516,55.37182581,54.09563548,387.8162903,54.75613226,500.1634839,100.605,0.199997355,40.77245484,40.70993871,999.9,0,0,9999.797419,0,1822.53,1899.97129,0.899996129,0.100003968,0,834.681,4.99975,15891.73548,16542.67742,51.99593548,52.558,52.183,51.808,53.554,1705.467742,189.5064516,0,90.60000014,0,833.90476,-67.62892308,-1257.930769,15877.536,15,1622844965,15:16:05,1622844959,1622844965,3,0.048,-0.025,-0.954,0.616,400,55,0.32,0.08,10.56614943,-0.548648185,0.046580699,0,-13.18191,-0.674207786,0.060560016,1,1.266488633,3.144703902,0.231736829,0,1,3,1/3,100,100,-0.949,0.6157,-0.962445988,0.000427084,-1.14438E-06,3.35372E-10,0.615695,0,0,0,1,1993,1,25,4.9,4.8,2,522.872,475.932,39.5205,38.888,29.9998,38.6002,38.4992,23.2538,0,100,-999.9,400,55.81,98.3886,97.9942
9,1622845469,1066.9,20210604 15:24:29,15:24:29,B3R3,_NE,_5.9,_1,1622845461,0.000301801,6.857017183,391.6121,-489.3627294,-49.32389052,39.47140063,0.012451747,2.940490043,0.012422528,0.007766699,313.9026917,42.77991115,41.04638333,7.838262654,70.89264291,5.552214395,7.831862612,2.286048259,-13.30941243,-2.441854993,-0.205570505,297.9458537,31,6,1,0,50829.63491,RECT-527-20200527-06_29_39,15132.7,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-9688-20210604-15_24_30,15250.4,961.3467308,1123.73,0.144503813,0.5,1601.675734,6.857017183,115.724125,1.000542835,0.00453499,2.227501268,DARK-9689-20210604-15_24_32,-0.61,1124.34,0.144425413,0.690046727,0.400944821,0.860733836,-9.16418E-05,1.000091642,1899.989333,1601.675734,0.842991961,0.195983922,6,0.5,0: Broadleaf,2,1622845461,391.6121,399.9796333,55.08581667,54.74371667,392.5555333,54.47012333,500.1621667,100.5921,0.199986433,41.03098,41.04638333,999.9,0,0,10003.269,0,177.3535,1899.989333,0.9000048,0.09999504,0,963.1622667,4.99975,18334.37667,16542.86,52.37913333,52.8603,52.562,52.42253333,53.9937,1705.498667,189.4896667,0,216.9000001,0,961.3467308,-386.6310085,-7337.999999,18300.00385,15,1622845326,15:22:06,1622845312,1622844965,4,0.007,-0.025,-0.946,0.616,400,55,0.28,0.08,6.874492389,-1.369534215,0.103766504,0,-8.367466667,0.375429944,0.039744358,1,0.342101058,3.103970172,0.225373672,0,1,3,1/3,100,100,-0.944,0.6157,-0.955052284,0.000427084,-1.14438E-06,3.35372E-10,0.615695,0,0,0,1,1993,1,25,2.6,8.4,2,481.882,477.186,39.628,38.9854,30,38.67,38.5676,23.2743,0,100,-999.9,400,55.6738,98.3704,97.9575
