SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1625079837,3262,20210630 12:03:57,12:03:57,15,B1R3,_SW,_5.4,_1,1625079829,0.00390895,3.908950245,13.86477329,382.0643,200.3274603,20.16304537,38.45493674,0.134968964,2.936385909,0.131614812,0.082553672,372.3653813,42.02759939,40.62742333,7.665791069,62.64430809,4.862525691,7.762118921,2.803265377,-172.3847058,37.20042966,3.127347883,240.308453,13.78144755,3.128108822,13.86477329,418.748756,401.3531636,-0.003153844,66.21078552,3.908950245,44.72141323,48.82042242,0.060395873,77.776844,40,8,1,0,50740.20327,RECT-527-20200527-06_29_39,15295,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2373-20210630-14_03_05,15204.9,805.56464,1091.08,0.261681417,0.5,1601.664811,13.86477329,209.5629583,0.008910316,2.32408256,492.0903843,DARK-2374-20210630-14_03_13,620.07,620.07,0.431691535,0.606176854,0.843350173,0.766789795,0.871961053,0.466594564,0.533405436,1899.976,1601.664811,0.842992128,0.195984255,6,0.5,0: Broadleaf,2,TRUE,1625079829,382.0643,400.0307333,48.31102667,44.73973,383.1994667,48.26097333,500.1522333,100.4506,0.199831733,40.86241333,40.62742333,999.9,0,0,9993.988667,0,612.9621,1899.976,0.899998967,0.100001083,0,807.3948667,4.99979,16082.27333,16171.37,52.0893,53.125,52.3936,52.5062,53.6975,1705.477,189.499,0,202,0,805.56464,-219.198,-4589.715385,16042.656,15,1625075490,10:51:30,1625075477,1625075490,1,-1.232,0.097,-1.135,0.05,391,35,0.8,0.34,13.92572125,-0.969212209,0.082404694,0,-17.94272667,-2.578214016,0.20110429,0,3.525021667,5.487556218,0.399981874,0,0,3,0/3,100,100,-1.135,0.05,-1.1352,0,0,0,0.050035,0,0,0,-1,-1,-1,-1,72.7,72.4,1.08276,2.63306,1.4502,2.30835,1.35132,2.36572,44.5573,15.4192,18,470.389,522.408,39.7432,39.8697,29.9995,39.6647,39.6104,21.6484,0,100,-999.9,400,45.6995,98.1593,98.1031
20,1625079992,3416.5,20210630 12:06:31,12:06:31,15,B1R3,_SW,_5.4,_2,1625079984,0.003495564,3.495564348,12.8947408,382.959129,208.6514587,21.00111924,38.54547858,0.130553731,2.936616268,0.127412927,0.079908975,372.3684432,41.84487424,40.0808129,7.445720355,63.4906061,4.853056976,7.643740192,2.592663378,-154.1543877,77.96539753,6.527694322,302.7071473,13.01431691,3.098586043,12.8947408,418.7800731,402.4814848,0.020928151,66.20871679,3.495564348,44.670132,48.47676667,0.030639574,77.71719031,39,8,1,0,50793.40159,RECT-527-20200527-06_29_39,15295,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2375-20210630-14_05_40,15225.4,723.91192,1001.55,0.277208407,0.5,1601.677733,12.8947408,221.9992664,0.008304609,2.621227098,473.0198189,DARK-2376-20210630-14_05_48,579.58,579.58,0.421316959,0.657956916,0.86152478,0.981672335,0.902747355,0.526774956,0.473225044,1899.99129,1601.677733,0.842992145,0.19598429,6,0.5,0: Broadleaf,2,TRUE,1625079984,382.959129,399.9945161,48.21635484,44.67852903,384.0943548,48.16632903,500.1688065,100.4516452,0.200031903,40.57327097,40.0808129,999.9,0,0,9995.195484,0,1486.070968,1899.99129,0.899997839,0.100002032,0,725.1437097,4.99979,14137.11613,16171.50323,51.812,52.93903226,52.183,52.062,53.312,1705.489677,189.5016129,0,153.8,0,723.91192,-64.84238451,-1254.90769,14114.876,15,1625075490,10:51:30,1625075477,1625075490,1,-1.232,0.097,-1.135,0.05,391,35,0.8,0.34,12.93774829,-0.770657604,0.06474999,0,-17.03889667,-0.102569967,0.113618985,1,3.550150333,2.469814905,0.179167416,0,1,3,1/3,100,100,-1.136,0.0501,-1.1352,0,0,0,0.050035,0,0,0,-1,-1,-1,-1,75.2,75,1.08398,2.6355,1.4502,2.30835,1.35132,2.44385,44.5573,15.4016,18,471.228,522.283,39.3848,39.706,29.9998,39.5396,39.4973,21.6559,0,100,-999.9,400,48.4254,98.194,98.1438
21,1625080540,3964.6,20210630 12:15:39,12:15:39,15,B1R3,_SW,_5.4,_3,1625080532,0.002994929,2.994928725,10.76305295,387.0633333,202.9737073,20.39919978,38.90051755,0.102909691,2.938551817,0.100948658,0.06326599,372.3687219,42.27482281,40.57753333,7.645473835,62.42784529,4.849150064,7.767607613,2.796323771,-132.0763568,47.24074374,3.967791404,291.5009003,9.984131362,2.682685649,10.76305295,419.850328,406.7877939,-0.090938672,66.19714225,2.994928725,45.18061128,48.43979515,0.026837142,77.65404851,1,0,1,0,50797.95727,RECT-527-20200527-06_29_39,15295,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2377-20210630-14_14_48,15214.7,908.7548077,1172.37,0.224856651,0.5,1601.678898,10.76305295,180.0740767,0.006973695,2.093596731,507.9759945,DARK-2378-20210630-14_14_56,690.89,690.89,0.410689458,0.547510161,0.836005382,0.581109025,0.844008205,0.416250117,0.583749883,1899.992667,1601.678898,0.842992147,0.195984294,6,0.5,0: Broadleaf,2,TRUE,1625080532,387.0633333,400.2891667,48.24944,45.18581333,388.4798667,48.29801333,500.0441333,100.4444333,0.057252567,40.87572667,40.57753333,999.9,0,0,10006.93233,0,1483.805667,1899.992667,0.899999,0.100001027,0,908.8649667,4.99979,17790.75333,16171.5,51.812,53.2143,52.25,52.312,53.406,1705.491667,189.502,0,546.8999999,0,908.7548077,-75.53582906,-1386.509401,17786.08462,15,1625080233,12:10:32,1625080223,1625080233,2,-0.281,-0.099,-1.416,-0.049,400,45,0.1,0.01,9.681745634,-1.166544592,0.529962231,0,-13.22573,-0.364396885,0.217878535,1,3.063632,1.763057086,0.127465824,0,1,3,1/3,100,100,-1.416,-0.0485,-1.41645,0,0,0,-0.048565,0,0,0,-1,-1,-1,-1,5.3,5.1,1.08765,2.63306,1.4502,2.30713,1.35132,2.33154,44.8096,15.3141,18,516.142,523.877,39.5452,40.1477,30.0001,39.9262,39.8824,21.7351,0,100,-999.9,400,48.1466,98.079,97.929
22,1625080828,4252.6,20210630 12:20:27,12:20:27,15,B3R3,_SW,_5.7,_1,1625080820,0.005630152,5.630152393,19.16450338,374.5071333,248.41043,24.95806927,37.62714382,0.277301691,2.937125733,0.263534586,0.165889062,372.3700579,40.96540061,39.30354,7.142220446,68.26510858,5.126813862,7.510152652,2.015406584,-248.2897205,148.6465546,12.37747034,285.1043623,19.31511746,5.208469715,19.16450338,418.7748794,394.6841152,0.002187719,66.1985474,5.630152393,45.09331166,51.31959091,0.030435758,77.65714451,0,0,1,0,50860.36175,RECT-527-20200527-06_29_39,15295,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2379-20210630-14_19_36,15218,871.2363077,1220.57,0.286205373,0.5,1601.684781,19.16450338,229.2053952,0.012219052,1.97143138,516.8190293,DARK-2380-20210630-14_19_44,658.27,658.27,0.460686401,0.621258567,0.8105822,0.696103582,0.827433875,0.469397193,0.530602807,1899.999667,1601.684781,0.842992138,0.195984275,6,0.5,0: Broadleaf,2,TRUE,1625080820,374.5071333,400.0218667,51.02774667,45.09747667,375.9236333,51.07631,500.0811,100.4101667,0.0609338,40.24228333,39.30354,999.9,0,0,10002.225,0,1248.467333,1899.999667,0.899999567,0.10000042,0,871.2002667,4.99979,16886.66,16171.57,51.66013333,52.8204,52.00826667,52.062,53.187,1705.497667,189.502,0,286.8999999,0,871.2363077,-234.0120342,-4342.523077,16887.12308,15,1625080233,12:10:32,1625080223,1625080233,2,-0.281,-0.099,-1.416,-0.049,400,45,0.1,0.01,19.30570558,-0.36780108,0.090933938,1,-25.51461333,0.358446274,0.055942362,1,5.930270667,3.049182113,0.222754483,0,2,3,2/3,100,100,-1.417,-0.0485,-1.41645,0,0,0,-0.048565,0,0,0,-1,-1,-1,-1,10.1,9.9,1.08521,2.63184,1.4502,2.30835,1.35132,2.37427,44.6412,15.2791,18,519.355,522.844,39.4147,40.0867,30,39.9183,39.8745,21.6875,0,100,-999.9,400,48.1395,98.0891,98.0599
23,1625080932,4356.6,20210630 12:22:11,12:22:11,15,B3R3,_SW,_5.7,_2,1625080924,0.005942385,5.942384899,17.70923647,377.1521613,277.0606512,27.83512568,37.89090138,0.330925846,2.937796997,0.311523608,0.196350606,372.3694948,40.60104489,38.47618387,6.831007408,67.9685136,5.027702452,7.397105198,1.803304955,-262.059174,234.7218606,19.43639889,364.4685802,17.42420046,4.363254466,17.70923647,419.1263801,396.7744848,0.020106448,66.19955424,5.942384899,45.06074718,51.11131758,0.11926826,77.65850787,0,0,1,0,50925.12426,RECT-527-20200527-06_29_39,15295,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2381-20210630-14_21_20,15172.8,1255.093462,1596.8,0.213994576,0.5,1601.681623,17.70923647,171.3755897,0.011310489,1.271317635,574.0935364,DARK-2382-20210630-14_21_27,855.15,855.15,0.46446017,0.460738271,0.732419571,0.389155693,0.698061258,0.31392111,0.68607889,1899.995806,1601.681623,0.842992189,0.195984377,6,0.5,0: Broadleaf,2,TRUE,1625080924,377.1521613,400.0309355,50.04390968,45.07111613,378.5686774,50.09248387,500.1092581,100.4069355,0.058885129,39.95817742,38.47618387,999.9,0,0,10006.36968,0,1486.483226,1899.995806,0.89999729,0.100002716,0,1262.65129,4.99979,24635.00323,16171.51935,51.51,52.77,51.929,51.83029032,53.062,1705.490968,189.5048387,0,103.3999999,0,1255.093462,-598.371624,-11715.85641,24487.35385,15,1625080233,12:10:32,1625080223,1625080233,2,-0.281,-0.099,-1.416,-0.049,400,45,0.1,0.01,17.82559844,-0.961054042,0.107438361,0,-22.93147333,-9.158944605,0.676567659,0,5.028535,10.36624952,0.758743353,0,0,3,0/3,100,100,-1.416,-0.0486,-1.41645,0,0,0,-0.048565,0,0,0,-1,-1,-1,-1,11.8,11.7,1.08521,2.63306,1.4502,2.30835,1.35132,2.37915,44.6132,15.2615,18,516.596,524.064,39.1812,40.0693,29.9998,39.9344,39.8859,21.6837,0,100,-999.9,400,48.7609,98.0859,98.0796
24,1625081035,4459.6,20210630 12:23:54,12:23:54,15,B3R3,_SW,_5.7,_3,1625081027,0.005144704,5.144703647,16.81993359,376.6991333,246.9692963,24.81208843,37.84556358,0.235887892,2.936968801,0.225845309,0.142019975,372.3669846,40.86629175,39.50845667,7.221173518,68.35573647,5.072599473,7.420883359,2.148574046,-226.8814309,80.71905868,6.721029897,232.9256423,17.46523746,4.719890392,16.81993359,418.8902857,397.3150061,0.086455258,66.19807979,5.144703647,45.10520799,50.76944667,0.032561248,77.65516097,0,0,1,0,50892.32586,RECT-527-20200527-06_29_39,15295,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2383-20210630-14_23_03,15183.7,1042.493692,1335.88,0.219620256,0.5,1601.670331,16.81993359,175.8796241,0.010755335,1.714944456,536.4248121,DARK-2384-20210630-14_23_10,763.23,763.23,0.428668743,0.512330931,0.800025143,0.475387793,0.787782714,0.375087484,0.624912516,1899.982333,1601.670331,0.842992223,0.195984446,6,0.5,0: Broadleaf,2,TRUE,1625081027,376.6991333,399.7871,50.49056333,45.11357333,378.1155333,50.53913667,500.0843,100.4064333,0.059854577,40.01824667,39.50845667,999.9,0,0,10001.70333,0,1229.259833,1899.982333,0.899996333,0.1000037,0,1042.399533,4.99979,20241.10667,16171.40333,51.38323333,52.6436,51.75,51.70383333,52.9391,1705.476667,189.5056667,0,101.8999999,0,1042.493692,-495.6179829,-9365.555556,20243.18077,15,1625080233,12:10:32,1625080223,1625080233,2,-0.281,-0.099,-1.416,-0.049,400,45,0.1,0.01,17.26774348,-4.502504563,0.365517174,0,-23.08802333,0.386640267,0.087526993,1,5.376992667,2.817588254,0.204925804,0,1,3,1/3,100,100,-1.417,-0.0486,-1.41645,0,0,0,-0.048565,0,0,0,-1,-1,-1,-1,13.5,13.4,1.08765,2.62939,1.4502,2.30713,1.35132,2.35718,44.6132,15.244,18,522.86,524.009,39.0582,40.007,29.9998,39.879,39.8408,21.7423,0,100,-999.9,400,46.165,98.1006,97.9749
25,1625081197,4622.1,20210630 12:26:37,12:26:37,15,B3R3,_SW,_5.10,_1,1625081189,0.006062254,6.062253865,17.6033785,375.9026333,262.4914973,26.3693154,37.76234736,0.288482579,2.936525438,0.273612004,0.172279662,372.3707359,40.84583098,39.69055333,7.291968057,69.33314169,5.204625953,7.506692797,2.087342105,-267.3453954,85.97872822,7.173713352,198.1777821,17.93675441,5.760569946,17.6033785,418.9653646,396.6620545,0.035728216,66.20727981,6.062253865,45.25616393,51.99913636,0.025384359,77.76781978,0,0,1,0,50844.87745,RECT-527-20200527-06_29_39,15295,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2385-20210630-14_25_46,15218.5,814.6474615,1110.17,0.266195752,0.5,1601.68959,17.6033785,213.1814827,0.011244342,2.266923084,495.9365755,DARK-2386-20210630-14_25_53,643.84,643.84,0.420052785,0.633719766,0.843670801,0.754959577,0.865396656,0.500847487,0.499152513,1900.005667,1601.68959,0.842992007,0.195984013,6,0.5,0: Broadleaf,2,TRUE,1625081189,375.9026333,400.0205333,51.80908333,45.25581667,377.3192,51.85764,500.0974667,100.3996,0.058188827,40.23364333,39.69055333,999.9,0,0,9999.859667,0,1448.268,1900.005667,0.900003567,0.09999654,0,814.8533,4.99979,16064.91,16171.64333,51.1912,52.562,51.583,51.708,52.812,1705.511667,189.4943333,0,161.5,0,814.6474615,-146.7457095,-2856.085472,16061.05,15,1625080233,12:10:32,1625080223,1625080233,2,-0.281,-0.099,-1.416,-0.049,400,45,0.1,0.01,17.76448021,-0.065561991,0.057041314,1,-24.13466,1.567966185,0.151541635,0,6.538747,1.739855039,0.125905409,0,1,3,1/3,100,100,-1.416,-0.0485,-1.41645,0,0,0,-0.048565,0,0,0,-1,-1,-1,-1,16.2,16.1,1.08643,2.63672,1.4502,2.30835,1.35132,2.30225,44.6973,15.2178,18,523.335,524.397,39.0925,39.921,30.0001,39.7888,39.7533,21.7252,0,100,-999.9,400,50.3518,98.1358,98.0591
26,1625081321,4745.6,20210630 12:28:40,12:28:40,15,B3R3,_SW,_5.10,_2,1625081313,0.00333257,3.332569662,10.18602436,385.6695667,244.851837,24.59633256,38.7420288,0.130364956,2.936458822,0.127232947,0.079795723,372.3625059,41.87075642,39.75341667,7.316547029,63.43487887,4.844657956,7.637214797,2.471889074,-146.9663221,127.2504015,10.63718089,363.2837662,10.68082716,2.401299737,10.18602436,417.8266705,404.8435152,0.034960655,66.19479834,3.332569662,45.47796039,48.85284121,0.071707584,77.64835509,0,0,1,0,50790.46994,RECT-527-20200527-06_29_39,15295,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2387-20210630-14_27_49,15189.5,1168.1004,1373.1,0.149296919,0.5,1601.65195,10.18602436,119.560851,0.006613541,1.641351686,542.3278767,DARK-2388-20210630-14_27_57,769.66,769.66,0.439472726,0.339718282,0.788798746,0.313277073,0.77498403,0.223839982,0.776160018,1899.960667,1601.65195,0.842992162,0.195984323,6,0.5,0: Broadleaf,2,TRUE,1625081313,385.6695667,399.5971333,48.22765333,45.48521333,387.0860667,48.27622,500.0271333,100.3952333,0.058710013,40.55722,39.75341667,999.9,0,0,9999.915333,0,685.2924667,1899.960667,0.899997933,0.10000197,0,1175.554667,4.99979,22861.48,16171.22333,51.3874,52.812,51.7458,52.0372,53,1705.461333,189.4996667,0,122.6000001,0,1168.1004,-741.4569219,-14179.75382,22719.512,15,1625080233,12:10:32,1625080223,1625080233,2,-0.281,-0.099,-1.416,-0.049,400,45,0.1,0.01,11.04010701,2.73744066,0.465452753,0,-13.92760333,-1.049995996,0.125439923,0,2.742447333,6.317527742,0.463500107,0,0,3,0/3,100,100,-1.417,-0.0486,-1.41645,0,0,0,-0.048565,0,0,0,-1,-1,-1,-1,18.3,18.1,1.08887,2.63794,1.4502,2.30835,1.35132,2.20215,44.8096,15.1827,18,519.654,523.391,39.3145,39.9564,30.0003,39.7966,39.7572,21.7711,0,100,-999.9,400,51.5219,98.1198,97.9715
27,1625081401,4826.1,20210630 12:30:01,12:30:01,15,B3R3,_SW,_5.10,_3,1625081393,0.00311116,3.111160167,9.205564589,387.7300323,245.7038225,24.6822181,38.94948448,0.116980245,2.934044778,0.114449603,0.07175381,372.3615316,41.7146072,39.88728065,7.369125998,63.62234909,4.803838915,7.550552572,2.565287082,-137.2021634,72.07252203,6.027350526,313.2592408,9.270439992,2.033278042,9.205564589,418.6747304,407.0585394,0.008673902,66.21291834,3.111160167,45.48709002,48.5580897,0.080241826,77.77204151,0,0,1,0,50758.24366,RECT-527-20200527-06_29_39,15295,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2389-20210630-14_29_10,15216.2,1173.996538,1285.41,0.086675428,0.5,1601.648322,9.205564589,69.41177669,0.006001399,1.821543321,528.0985889,DARK-2390-20210630-14_29_17,740.02,740.02,0.424292638,0.204282186,0.811075855,0.196606831,0.805137619,0.128767759,0.871232241,1899.956452,1601.648322,0.842992123,0.195984245,6,0.5,0: Broadleaf,2,TRUE,1625081393,387.7300323,399.7992581,47.82072581,45.49772903,389.1466129,47.8692871,500.0554194,100.396129,0.059036261,40.34291613,39.88728065,999.9,0,0,9986.08871,0,1625.985806,1899.956452,0.899999742,0.10000029,0,1187.111613,4.99979,23432.41935,16171.20323,51.35670968,52.641,51.687,51.774,52.98983871,1705.46,189.4967742,0,79.79999995,0,1173.996538,-1045.911453,-20281.58975,23178.49615,15,1625080233,12:10:32,1625080223,1625080233,2,-0.281,-0.099,-1.416,-0.049,400,45,0.1,0.01,9.618507809,-1.426199966,0.199247339,0,-12.05564667,-4.133221802,0.314033597,0,2.297804,7.407290056,0.541486834,0,0,3,0/3,100,100,-1.416,-0.0485,-1.41645,0,0,0,-0.048565,0,0,0,-1,-1,-1,-1,19.6,19.5,1.08765,2.63672,1.4502,2.30835,1.35132,2.28027,44.8659,15.174,18,519.456,523.993,39.2882,39.9455,30,39.7955,39.7524,21.7413,0,100,-999.9,400,48.4265,98.1155,98.0193
28,1625081998,5422.5,20210630 12:39:57,12:39:57,15,B1R4,_SW,_5.7,_1,1625081990,0.003993008,3.993008122,13.31106118,382.1424333,232.4014432,23.34976224,38.39449033,0.159340979,2.937105435,0.154689692,0.097087648,372.3674146,41.26720677,40.02615333,7.424018109,66.87709284,4.990772375,7.462603656,2.433245734,-176.0916582,15.37321039,1.283808236,212.932775,13.39030878,3.962387372,13.31106118,418.9430953,402.2061758,0.002274882,66.28845127,3.993008122,45.15654272,49.70603515,0.000503919,77.9288791,0,0,1,0,50879.18239,RECT-527-20200527-06_29_39,15295,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2391-20210630-14_39_06,15189.4,776.16844,1003.68,0.226677387,0.5,1601.672781,13.31106118,181.5315005,0.008564563,2.613542165,473.494395,DARK-2392-20210630-14_39_14,607.02,607.02,0.395205643,0.573568194,0.8686478,0.798421939,0.902014921,0.448571917,0.551428083,1899.985333,1601.672781,0.842992181,0.195984363,6,0.5,0: Broadleaf,2,TRUE,1625081990,382.1424333,400.0242333,49.67342667,45.15566333,383.4512667,49.7138,500.1008333,100.4125,0.059174897,40.12324,40.02615333,999.9,0,0,10001.877,0,624.7014333,1899.985333,0.899997367,0.10000274,0,776.1574667,4.99979,15278.39,16171.44,50.687,51.7143,51,51.125,52.312,1705.482,189.5033333,0,595.4000001,0,776.16844,0.033461535,347.5307685,15278.732,15,1625081683,12:34:43,1625081683,1625081683,3,0.108,0.008,-1.309,-0.04,400,45,0.59,0.22,13.33806247,-0.109333646,0.04818702,1,-17.87726129,0.160969355,0.055861353,1,4.515016774,0.220659677,0.016697513,1,3,3,3/3,100,100,-1.309,-0.0403,-1.308809524,0,0,0,-0.04037,0,0,0,-1,-1,-1,-1,5.2,5.2,1.08643,2.63794,1.4502,2.30713,1.35132,2.31689,44.1677,15.0602,18,521.39,525.159,38.9488,39.562,29.9997,39.416,39.3842,21.7103,0,100,-999.9,400,48.0706,98.1922,98.1724
29,1625082278,5702.5,20210630 12:44:37,12:44:37,15,B1R4,_SW,_5.7,_2,1625082270,0.004912689,4.91268936,15.13267969,379.7732581,241.0395923,24.21597955,38.15382097,0.198264324,2.936839109,0.191117304,0.120068982,372.3667142,41.3777998,40.32271613,7.542428031,67.38694331,5.122751773,7.601994573,2.419676257,-216.6496008,23.37985131,1.958643741,181.0556085,15.0301228,4.865334903,15.13267969,418.977602,400.1403879,-0.035669579,66.28845127,4.91268936,45.4607357,51.03021333,0.003926739,77.9288791,1,0,1,0,50815.31383,RECT-527-20200527-06_29_39,15295,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2393-20210630-14_43_46,15217.3,708.5116,961.95,0.263463174,0.5,1601.67062,15.13267969,210.9906124,0.009701899,2.770299912,463.9985829,DARK-2394-20210630-14_43_54,588.62,588.62,0.388097094,0.678858918,0.877122131,1.042006401,0.91636444,0.563985031,0.436014969,1899.982903,1601.67062,0.842992122,0.195984245,6,0.5,0: Broadleaf,2,TRUE,1625082270,379.7732581,400.0217742,50.99054516,45.4511871,381.0820323,51.03093226,500.121,100.406,0.058738258,40.47038065,40.32271613,999.9,0,0,10001.00806,0,110.3873226,1899.982903,0.899999581,0.10000041,0,708.807129,4.99979,14157.7871,16171.41935,51.25,52.187,51.524,51.645,52.812,1705.483548,189.4993548,0,279.1000001,0,708.5116,-19.67699996,39.84615427,14155.28,15,1625081683,12:34:43,1625081683,1625081683,3,0.108,0.008,-1.309,-0.04,400,45,0.59,0.22,14.87939666,1.760293512,0.187683558,0,-20.25615161,1.242909677,0.10946734,0,5.538005806,0.19920871,0.01530974,1,1,3,1/3,100,100,-1.309,-0.0404,-1.308809524,0,0,0,-0.04037,0,0,0,-1,-1,-1,-1,9.9,9.9,1.08887,2.62939,1.4502,2.30591,1.35132,2.37671,44.2509,15.0164,18,516.708,525.476,39.1312,39.562,30.0001,39.3622,39.3282,21.754,0,100,-999.9,400,49.4708,98.198,98.1144
30,1625082393,5818,20210630 12:46:33,12:46:33,15,B1R4,_SW,_5.7,_3,1625082385,0.004249835,4.249834969,15.42651131,379.7042333,220.8602676,22.18797325,38.14569032,0.172944726,2.936879115,0.167479583,0.105151374,372.3623946,41.63184482,40.01440333,7.419360011,65.84681331,5.028050918,7.635982161,2.391309092,-187.4177221,85.46552901,7.15207923,277.5622807,15.42702724,3.888608725,15.42651131,418.9807259,399.6449152,-0.010931413,66.28845127,4.249834969,45.61592862,50.29648121,0.026921172,77.9288791,0,0,1,0,50802.79691,RECT-527-20200527-06_29_39,15295,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2395-20210630-14_45_42,15306.4,706.7585,980.84,0.279435484,0.5,1601.652391,15.42651131,223.7792554,0.009885465,2.697687696,468.3493705,DARK-2396-20210630-14_45_49,566.41,566.41,0.42252559,0.661345704,0.864584388,1.045667435,0.909868815,0.530015302,0.469984698,1899.961333,1601.652391,0.842992098,0.195984196,6,0.5,0: Broadleaf,2,TRUE,1625082385,379.7042333,399.9832,50.04948667,45.61786,381.013,50.08986,500.1304667,100.4038333,0.057754853,40.55418667,40.01440333,999.9,0,0,10001.45167,0,145.6537667,1899.961333,0.8999995,0.100000457,0,707.0928667,4.99979,13954.63,16171.24667,51.437,52.3666,51.708,51.8708,53.00413333,1705.465667,189.4956667,0,114.8,0,706.7585,-39.39333332,-1083.531624,13949.75,15,1625081683,12:34:43,1625081683,1625081683,3,0.108,0.008,-1.309,-0.04,400,45,0.59,0.22,15.4656095,0.050844037,0.028837777,1,-20.27254839,-0.66626129,0.070898027,1,4.419447419,2.453666613,0.184814168,0,2,3,2/3,100,100,-1.309,-0.0403,-1.308809524,0,0,0,-0.04037,0,0,0,-1,-1,-1,-1,11.8,11.8,1.08765,2.63184,1.4502,2.30591,1.35132,2.28394,44.3899,14.9901,18,520.155,524.769,39.2829,39.6046,30.0003,39.3775,39.332,21.7289,0,100,-999.9,400,50.7694,98.1912,98.152
